id,author_organization,end,entity_group,score,start,word
164,FAZ.NET mit dpa,15.0,ORG,0.9999465346336365,12.0,dpa
166,F.A.Z.,6.0,ORG,0.9877486228942871,0.0,F.A.Z.
167,dpa,3.0,ORG,0.9996488094329834,0.0,dpa
167,afp,3.0,ORG,0.9996680617332458,0.0,afp
167,Reuters,7.0,ORG,0.9986574649810791,0.0,Reuters
167,marf.,,,,,
168,FAZ.NET,3.0,ORG,0.9939318299293518,0.0,FAZ
168,FAZ.NET,7.0,ORG,0.978076159954071,4.0,NET
169,dpa,3.0,ORG,0.9996488094329834,0.0,dpa
171,dpa,3.0,ORG,0.9996488094329834,0.0,dpa
173,Campact Team,,,,,
470,Afp Agence France-Presse,24.0,ORG,0.9994205832481384,0.0,Afp Agence France-Presse
481,Dpa Deutsche Presse-Agentur,27.0,ORG,0.999880313873291,0.0,Dpa Deutsche Presse-Agentur
483,Dpa Deutsche Presse-Agentur,27.0,ORG,0.999880313873291,0.0,Dpa Deutsche Presse-Agentur
484,Dpa Deutsche Presse-Agentur,27.0,ORG,0.999880313873291,0.0,Dpa Deutsche Presse-Agentur
487,Dpa Deutsche Presse-Agentur,27.0,ORG,0.999880313873291,0.0,Dpa Deutsche Presse-Agentur
490,Afp Agence France-Presse,24.0,ORG,0.9994205832481384,0.0,Afp Agence France-Presse
497,Redaktion,,,,,
503,Dpa Deutsche Presse-Agentur,27.0,ORG,0.999880313873291,0.0,Dpa Deutsche Presse-Agentur
510,Redaktion,,,,,
515,Redaktion,,,,,
519,Afp Agence France-Presse,24.0,ORG,0.9994205832481384,0.0,Afp Agence France-Presse
524,Redaktion,,,,,
530,Dpa Deutsche Presse-Agentur,27.0,ORG,0.999880313873291,0.0,Dpa Deutsche Presse-Agentur
533,Dpa Deutsche Presse-Agentur,27.0,ORG,0.999880313873291,0.0,Dpa Deutsche Presse-Agentur
534,Redaktion,,,,,
535,Redaktion,,,,,
536,Dpa Deutsche Presse-Agentur,27.0,ORG,0.999880313873291,0.0,Dpa Deutsche Presse-Agentur
544,Dpa Deutsche Presse-Agentur,27.0,ORG,0.999880313873291,0.0,Dpa Deutsche Presse-Agentur
551,Redaktion,,,,,
552,Redaktion,,,,,
553,Afp Agence France-Presse,24.0,ORG,0.9994205832481384,0.0,Afp Agence France-Presse
553,Dpa Deutsche Presse-Agentur,27.0,ORG,0.999880313873291,0.0,Dpa Deutsche Presse-Agentur
554,Dpa Deutsche Presse-Agentur,27.0,ORG,0.999880313873291,0.0,Dpa Deutsche Presse-Agentur
556,Dpa Deutsche Presse-Agentur,27.0,ORG,0.999880313873291,0.0,Dpa Deutsche Presse-Agentur
565,Redaktion,,,,,
568,Dpa Deutsche Presse-Agentur,27.0,ORG,0.999880313873291,0.0,Dpa Deutsche Presse-Agentur
571,Redaktion,,,,,
572,Afp Agence France-Presse,24.0,ORG,0.9994205832481384,0.0,Afp Agence France-Presse
572,Dpa Deutsche Presse-Agentur,27.0,ORG,0.999880313873291,0.0,Dpa Deutsche Presse-Agentur
574,Redaktion,,,,,
584,Afp Agence France-Presse,24.0,ORG,0.9994205832481384,0.0,Afp Agence France-Presse
593,Dpa Deutsche Presse-Agentur,27.0,ORG,0.999880313873291,0.0,Dpa Deutsche Presse-Agentur
611,Afp Agence France-Presse,24.0,ORG,0.9994205832481384,0.0,Afp Agence France-Presse
611,Dpa Deutsche Presse-Agentur,27.0,ORG,0.999880313873291,0.0,Dpa Deutsche Presse-Agentur
612,Redaktion,,,,,
614,Afp Agence France-Presse,24.0,ORG,0.9994205832481384,0.0,Afp Agence France-Presse
617,Dpa Deutsche Presse-Agentur,27.0,ORG,0.999880313873291,0.0,Dpa Deutsche Presse-Agentur
618,Redaktion,,,,,
620,Dpa Deutsche Presse-Agentur,27.0,ORG,0.999880313873291,0.0,Dpa Deutsche Presse-Agentur
625,Afp Agence France-Presse,24.0,ORG,0.9994205832481384,0.0,Afp Agence France-Presse
625,Dpa Deutsche Presse-Agentur,27.0,ORG,0.999880313873291,0.0,Dpa Deutsche Presse-Agentur
644,Dpa Deutsche Presse-Agentur,27.0,ORG,0.999880313873291,0.0,Dpa Deutsche Presse-Agentur
649,Redaktion,,,,,
650,Redaktion,,,,,
654,Redaktion,,,,,
656,Dpa Deutsche Presse-Agentur,27.0,ORG,0.999880313873291,0.0,Dpa Deutsche Presse-Agentur
658,Redaktion,,,,,
659,Afp Agence France-Presse,24.0,ORG,0.9994205832481384,0.0,Afp Agence France-Presse
659,Dpa Deutsche Presse-Agentur,27.0,ORG,0.999880313873291,0.0,Dpa Deutsche Presse-Agentur
664,Dpa Deutsche Presse-Agentur,27.0,ORG,0.999880313873291,0.0,Dpa Deutsche Presse-Agentur
667,RT,2.0,ORG,0.9996752738952637,0.0,RT
668,RT,2.0,ORG,0.9996752738952637,0.0,RT
669,RT,2.0,ORG,0.9996752738952637,0.0,RT
670,RT,2.0,ORG,0.9996752738952637,0.0,RT
671,RT,2.0,ORG,0.9996752738952637,0.0,RT
672,RT,2.0,ORG,0.9996752738952637,0.0,RT
673,RT,2.0,ORG,0.9996752738952637,0.0,RT
674,RT,2.0,ORG,0.9996752738952637,0.0,RT
675,RT,2.0,ORG,0.9996752738952637,0.0,RT
676,RT,2.0,ORG,0.9996752738952637,0.0,RT
677,RT,2.0,ORG,0.9996752738952637,0.0,RT
678,RT,2.0,ORG,0.9996752738952637,0.0,RT
679,RT,2.0,ORG,0.9996752738952637,0.0,RT
680,RT,2.0,ORG,0.9996752738952637,0.0,RT
681,RT,2.0,ORG,0.9996752738952637,0.0,RT
682,RT,2.0,ORG,0.999674916267395,0.0,RT
683,RT,2.0,ORG,0.999674916267395,0.0,RT
684,RT,2.0,ORG,0.999674916267395,0.0,RT
685,RT,2.0,ORG,0.999674916267395,0.0,RT
686,RT,2.0,ORG,0.999674916267395,0.0,RT
687,RT,2.0,ORG,0.999674916267395,0.0,RT
688,RT,2.0,ORG,0.999674916267395,0.0,RT
689,RT,2.0,ORG,0.999674916267395,0.0,RT
690,RT,2.0,ORG,0.999674916267395,0.0,RT
691,RT,2.0,ORG,0.999674916267395,0.0,RT
692,RT,2.0,ORG,0.999674916267395,0.0,RT
693,RT,2.0,ORG,0.999674916267395,0.0,RT
694,RT,2.0,ORG,0.999674916267395,0.0,RT
695,RT,2.0,ORG,0.999674916267395,0.0,RT
696,RT,2.0,ORG,0.999674916267395,0.0,RT
697,RT,2.0,ORG,0.999674916267395,0.0,RT
699,RT,2.0,ORG,0.999674916267395,0.0,RT
700,RT,2.0,ORG,0.999674916267395,0.0,RT
702,RT,2.0,ORG,0.999674916267395,0.0,RT
703,RT,2.0,ORG,0.999674916267395,0.0,RT
704,RT,2.0,ORG,0.999674916267395,0.0,RT
705,RT,2.0,ORG,0.999674916267395,0.0,RT
706,RT,2.0,ORG,0.999674916267395,0.0,RT
707,RT,2.0,ORG,0.999674916267395,0.0,RT
708,RT,2.0,ORG,0.999674916267395,0.0,RT
709,RT,2.0,ORG,0.999674916267395,0.0,RT
710,RT,2.0,ORG,0.999674916267395,0.0,RT
711,RT,2.0,ORG,0.999674916267395,0.0,RT
712,RT,2.0,ORG,0.999674916267395,0.0,RT
713,RT,2.0,ORG,0.999674916267395,0.0,RT
714,RT,2.0,ORG,0.999674916267395,0.0,RT
715,RT,2.0,ORG,0.999674916267395,0.0,RT
716,RT,2.0,ORG,0.999674916267395,0.0,RT
717,RT,2.0,ORG,0.999674916267395,0.0,RT
718,RT,2.0,ORG,0.999674916267395,0.0,RT
719,RT,2.0,ORG,0.999674916267395,0.0,RT
720,RT,2.0,ORG,0.999674916267395,0.0,RT
721,RT,2.0,ORG,0.999674916267395,0.0,RT
722,RT,2.0,ORG,0.999674916267395,0.0,RT
723,RT,2.0,ORG,0.999674916267395,0.0,RT
724,RT,2.0,ORG,0.999674916267395,0.0,RT
725,RT,2.0,ORG,0.999674916267395,0.0,RT
726,RT,2.0,ORG,0.999674916267395,0.0,RT
727,RT,2.0,ORG,0.999674916267395,0.0,RT
728,RT,2.0,ORG,0.999674916267395,0.0,RT
729,RT,2.0,ORG,0.999674916267395,0.0,RT
730,RT,2.0,ORG,0.999674916267395,0.0,RT
731,RT,2.0,ORG,0.999674916267395,0.0,RT
732,RT,2.0,ORG,0.999674916267395,0.0,RT
733,RT,2.0,ORG,0.999674916267395,0.0,RT
734,RT,2.0,ORG,0.999674916267395,0.0,RT
735,RT,2.0,ORG,0.999674916267395,0.0,RT
736,RT,2.0,ORG,0.999674916267395,0.0,RT
737,RT,2.0,ORG,0.999674916267395,0.0,RT
738,RT,2.0,ORG,0.999674916267395,0.0,RT
739,RT,2.0,ORG,0.999674916267395,0.0,RT
740,RT,2.0,ORG,0.999674916267395,0.0,RT
741,RT,2.0,ORG,0.999674916267395,0.0,RT
742,RT,2.0,ORG,0.999674916267395,0.0,RT
743,RT,2.0,ORG,0.999674916267395,0.0,RT
744,RT,2.0,ORG,0.999674916267395,0.0,RT
745,RT,2.0,ORG,0.999674916267395,0.0,RT
746,RT,2.0,ORG,0.999674916267395,0.0,RT
747,RT,2.0,ORG,0.999674916267395,0.0,RT
748,RT,2.0,ORG,0.999674916267395,0.0,RT
749,RT,2.0,ORG,0.999674916267395,0.0,RT
750,RT,2.0,ORG,0.999674916267395,0.0,RT
751,RT,2.0,ORG,0.999674916267395,0.0,RT
752,RT,2.0,ORG,0.999674916267395,0.0,RT
753,RT,2.0,ORG,0.999674916267395,0.0,RT
754,RT,2.0,ORG,0.999674916267395,0.0,RT
755,RT,2.0,ORG,0.999674916267395,0.0,RT
756,RT,2.0,ORG,0.999674916267395,0.0,RT
757,RT,2.0,ORG,0.999674916267395,0.0,RT
758,RT,2.0,ORG,0.999674916267395,0.0,RT
759,RT,2.0,ORG,0.999674916267395,0.0,RT
760,RT,2.0,ORG,0.999674916267395,0.0,RT
761,RT,2.0,ORG,0.999674916267395,0.0,RT
763,RT,2.0,ORG,0.999674916267395,0.0,RT
764,RT,2.0,ORG,0.999674916267395,0.0,RT
765,RT,2.0,ORG,0.999674916267395,0.0,RT
766,RT,2.0,ORG,0.999674916267395,0.0,RT
767,RT,2.0,ORG,0.999674916267395,0.0,RT
768,RT,2.0,ORG,0.999674916267395,0.0,RT
769,RT,2.0,ORG,0.999674916267395,0.0,RT
770,RT,2.0,ORG,0.999674916267395,0.0,RT
771,RT,2.0,ORG,0.999674916267395,0.0,RT
772,RT,2.0,ORG,0.999674916267395,0.0,RT
773,RT,2.0,ORG,0.999674916267395,0.0,RT
774,RT,2.0,ORG,0.999674916267395,0.0,RT
775,RT,2.0,ORG,0.999674916267395,0.0,RT
776,RT,2.0,ORG,0.999674916267395,0.0,RT
777,RT,2.0,ORG,0.999674916267395,0.0,RT
778,RT,2.0,ORG,0.999674916267395,0.0,RT
779,RT,2.0,ORG,0.999674916267395,0.0,RT
780,RT,2.0,ORG,0.999674916267395,0.0,RT
781,RT,2.0,ORG,0.999674916267395,0.0,RT
782,RT,2.0,ORG,0.999674916267395,0.0,RT
783,RT,2.0,ORG,0.999674916267395,0.0,RT
784,RT,2.0,ORG,0.999674916267395,0.0,RT
785,RT,2.0,ORG,0.999674916267395,0.0,RT
786,RT,2.0,ORG,0.999674916267395,0.0,RT
787,RT,2.0,ORG,0.999674916267395,0.0,RT
788,RT,2.0,ORG,0.999674916267395,0.0,RT
789,RT,2.0,ORG,0.999674916267395,0.0,RT
790,RT,2.0,ORG,0.999674916267395,0.0,RT
791,RT,2.0,ORG,0.999674916267395,0.0,RT
792,RT,2.0,ORG,0.999674916267395,0.0,RT
793,RT,2.0,ORG,0.999674916267395,0.0,RT
794,RT,2.0,ORG,0.999674916267395,0.0,RT
795,RT,2.0,ORG,0.999674916267395,0.0,RT
796,RT,2.0,ORG,0.999674916267395,0.0,RT
797,RT,2.0,ORG,0.999674916267395,0.0,RT
798,RT,2.0,ORG,0.999674916267395,0.0,RT
799,RT,2.0,ORG,0.999674916267395,0.0,RT
800,RT,2.0,ORG,0.999674916267395,0.0,RT
801,RT,2.0,ORG,0.999674916267395,0.0,RT
802,RT,2.0,ORG,0.999674916267395,0.0,RT
803,RT,2.0,ORG,0.999674916267395,0.0,RT
804,RT,2.0,ORG,0.999674916267395,0.0,RT
805,RT,2.0,ORG,0.999674916267395,0.0,RT
806,RT,2.0,ORG,0.999674916267395,0.0,RT
807,RT,2.0,ORG,0.999674916267395,0.0,RT
808,RT,2.0,ORG,0.999674916267395,0.0,RT
809,RT,2.0,ORG,0.999674916267395,0.0,RT
810,RT,2.0,ORG,0.999674916267395,0.0,RT
811,RT,2.0,ORG,0.999674916267395,0.0,RT
813,RT,2.0,ORG,0.999674916267395,0.0,RT
814,RT,2.0,ORG,0.999674916267395,0.0,RT
815,RT,2.0,ORG,0.999674916267395,0.0,RT
816,RT,2.0,ORG,0.999674916267395,0.0,RT
817,RT,2.0,ORG,0.999674916267395,0.0,RT
818,RT,2.0,ORG,0.999674916267395,0.0,RT
819,RT,2.0,ORG,0.999674916267395,0.0,RT
820,RT,2.0,ORG,0.999674916267395,0.0,RT
821,RT,2.0,ORG,0.999674916267395,0.0,RT
822,RT,2.0,ORG,0.999674916267395,0.0,RT
823,RT,2.0,ORG,0.999674916267395,0.0,RT
824,RT,2.0,ORG,0.999674916267395,0.0,RT
825,RT,2.0,ORG,0.999674916267395,0.0,RT
826,RT,2.0,ORG,0.999674916267395,0.0,RT
827,RT,2.0,ORG,0.999674916267395,0.0,RT
828,RT,2.0,ORG,0.999674916267395,0.0,RT
829,RT,2.0,ORG,0.999674916267395,0.0,RT
830,RT,2.0,ORG,0.999674916267395,0.0,RT
831,RT,2.0,ORG,0.999674916267395,0.0,RT
832,RT,2.0,ORG,0.999674916267395,0.0,RT
833,RT,2.0,ORG,0.999674916267395,0.0,RT
834,RT,2.0,ORG,0.999674916267395,0.0,RT
835,RT,2.0,ORG,0.999674916267395,0.0,RT
836,RT,2.0,ORG,0.999674916267395,0.0,RT
837,RT,2.0,ORG,0.999674916267395,0.0,RT
838,RT,2.0,ORG,0.999674916267395,0.0,RT
840,RT,2.0,ORG,0.999674916267395,0.0,RT
841,RT,2.0,ORG,0.999674916267395,0.0,RT
842,RT,2.0,ORG,0.999674916267395,0.0,RT
843,RT,2.0,ORG,0.999674916267395,0.0,RT
844,RT,2.0,ORG,0.999674916267395,0.0,RT
845,RT,2.0,ORG,0.999674916267395,0.0,RT
846,RT,2.0,ORG,0.999674916267395,0.0,RT
847,RT,2.0,ORG,0.999674916267395,0.0,RT
848,RT,2.0,ORG,0.999674916267395,0.0,RT
849,RT,2.0,ORG,0.999674916267395,0.0,RT
850,RT,2.0,ORG,0.999674916267395,0.0,RT
851,RT,2.0,ORG,0.999674916267395,0.0,RT
852,RT,2.0,ORG,0.999674916267395,0.0,RT
854,RT,2.0,ORG,0.999674916267395,0.0,RT
855,RT,2.0,ORG,0.999674916267395,0.0,RT
856,RT,2.0,ORG,0.999674916267395,0.0,RT
857,RT,2.0,ORG,0.999674916267395,0.0,RT
858,RT,2.0,ORG,0.999674916267395,0.0,RT
859,RT,2.0,ORG,0.999674916267395,0.0,RT
861,RT,2.0,ORG,0.999674916267395,0.0,RT
862,RT,2.0,ORG,0.999674916267395,0.0,RT
863,RT,2.0,ORG,0.999674916267395,0.0,RT
864,RT,2.0,ORG,0.999674916267395,0.0,RT
865,RT,2.0,ORG,0.999674916267395,0.0,RT
866,RT,2.0,ORG,0.999674916267395,0.0,RT
867,RT,2.0,ORG,0.999674916267395,0.0,RT
868,RT,2.0,ORG,0.999674916267395,0.0,RT
869,RT,2.0,ORG,0.999674916267395,0.0,RT
870,RT,2.0,ORG,0.999674916267395,0.0,RT
871,RT,2.0,ORG,0.999674916267395,0.0,RT
872,RT,2.0,ORG,0.999674916267395,0.0,RT
873,RT,2.0,ORG,0.999674916267395,0.0,RT
874,RT,2.0,ORG,0.999674916267395,0.0,RT
875,RT,2.0,ORG,0.999674916267395,0.0,RT
876,RT,2.0,ORG,0.999674916267395,0.0,RT
877,RT,2.0,ORG,0.999674916267395,0.0,RT
878,RT,2.0,ORG,0.999674916267395,0.0,RT
879,RT,2.0,ORG,0.999674916267395,0.0,RT
880,RT,2.0,ORG,0.999674916267395,0.0,RT
881,RT,2.0,ORG,0.999674916267395,0.0,RT
882,RT,2.0,ORG,0.999674916267395,0.0,RT
883,RT,2.0,ORG,0.999674916267395,0.0,RT
884,RT,2.0,ORG,0.999674916267395,0.0,RT
885,RT,2.0,ORG,0.999674916267395,0.0,RT
886,RT,2.0,ORG,0.999674916267395,0.0,RT
887,RT,2.0,ORG,0.999674916267395,0.0,RT
888,RT,2.0,ORG,0.999674916267395,0.0,RT
889,RT,2.0,ORG,0.999674916267395,0.0,RT
890,RT,2.0,ORG,0.999674916267395,0.0,RT
891,RT,2.0,ORG,0.999674916267395,0.0,RT
892,RT,2.0,ORG,0.999674916267395,0.0,RT
893,RT,2.0,ORG,0.999674916267395,0.0,RT
894,RT,2.0,ORG,0.999674916267395,0.0,RT
895,RT,2.0,ORG,0.999674916267395,0.0,RT
896,RT,2.0,ORG,0.999674916267395,0.0,RT
897,RT,2.0,ORG,0.999674916267395,0.0,RT
898,RT,2.0,ORG,0.999674916267395,0.0,RT
899,RT,2.0,ORG,0.999674916267395,0.0,RT
900,RT,2.0,ORG,0.999674916267395,0.0,RT
901,RT,2.0,ORG,0.999674916267395,0.0,RT
902,RT,2.0,ORG,0.999674916267395,0.0,RT
903,RT,2.0,ORG,0.999674916267395,0.0,RT
904,RT,2.0,ORG,0.999674916267395,0.0,RT
905,RT,2.0,ORG,0.999674916267395,0.0,RT
906,RT,2.0,ORG,0.999674916267395,0.0,RT
907,RT,2.0,ORG,0.999674916267395,0.0,RT
908,RT,2.0,ORG,0.999674916267395,0.0,RT
909,RT,2.0,ORG,0.999674916267395,0.0,RT
910,RT,2.0,ORG,0.999674916267395,0.0,RT
911,RT,2.0,ORG,0.999674916267395,0.0,RT
912,RT,2.0,ORG,0.999674916267395,0.0,RT
913,RT,2.0,ORG,0.999674916267395,0.0,RT
914,RT,2.0,ORG,0.999674916267395,0.0,RT
916,RT,2.0,ORG,0.999674916267395,0.0,RT
918,RT,2.0,ORG,0.999674916267395,0.0,RT
919,RT,2.0,ORG,0.999674916267395,0.0,RT
920,RT,2.0,ORG,0.999674916267395,0.0,RT
921,RT,2.0,ORG,0.999674916267395,0.0,RT
922,RT,2.0,ORG,0.999674916267395,0.0,RT
923,RT,2.0,ORG,0.999674916267395,0.0,RT
924,RT,2.0,ORG,0.999674916267395,0.0,RT
925,RT,2.0,ORG,0.999674916267395,0.0,RT
926,RT,2.0,ORG,0.999674916267395,0.0,RT
927,RT,2.0,ORG,0.999674916267395,0.0,RT
928,RT,2.0,ORG,0.999674916267395,0.0,RT
929,RT,2.0,ORG,0.999674916267395,0.0,RT
930,RT,2.0,ORG,0.999674916267395,0.0,RT
931,RT,2.0,ORG,0.999674916267395,0.0,RT
932,RT,2.0,ORG,0.999674916267395,0.0,RT
933,RT,2.0,ORG,0.999674916267395,0.0,RT
934,RT,2.0,ORG,0.999674916267395,0.0,RT
935,RT,2.0,ORG,0.999674916267395,0.0,RT
936,RT,2.0,ORG,0.999674916267395,0.0,RT
937,RT,2.0,ORG,0.999674916267395,0.0,RT
938,RT,2.0,ORG,0.999674916267395,0.0,RT
939,RT,2.0,ORG,0.999674916267395,0.0,RT
940,RT,2.0,ORG,0.999674916267395,0.0,RT
941,RT,2.0,ORG,0.999674916267395,0.0,RT
942,RT,2.0,ORG,0.999674916267395,0.0,RT
943,RT,2.0,ORG,0.999674916267395,0.0,RT
944,RT,2.0,ORG,0.999674916267395,0.0,RT
945,RT,2.0,ORG,0.999674916267395,0.0,RT
946,RT,2.0,ORG,0.999674916267395,0.0,RT
947,RT,2.0,ORG,0.9996769428253174,0.0,RT
948,RT,2.0,ORG,0.9996769428253174,0.0,RT
949,RT,2.0,ORG,0.9996769428253174,0.0,RT
950,RT,2.0,ORG,0.9996769428253174,0.0,RT
951,RT,2.0,ORG,0.9996769428253174,0.0,RT
953,RT,2.0,ORG,0.9996769428253174,0.0,RT
954,RT,2.0,ORG,0.9996769428253174,0.0,RT
955,RT,2.0,ORG,0.9996769428253174,0.0,RT
956,RT,2.0,ORG,0.9996769428253174,0.0,RT
957,RT,2.0,ORG,0.9996769428253174,0.0,RT
958,RT,2.0,ORG,0.9996769428253174,0.0,RT
959,RT,2.0,ORG,0.9996769428253174,0.0,RT
960,RT,2.0,ORG,0.9996769428253174,0.0,RT
961,RT,2.0,ORG,0.9996769428253174,0.0,RT
963,RT,2.0,ORG,0.9996769428253174,0.0,RT
964,RT,2.0,ORG,0.9996769428253174,0.0,RT
965,RT,2.0,ORG,0.9996769428253174,0.0,RT
966,RT,2.0,ORG,0.9996769428253174,0.0,RT
967,RT,2.0,ORG,0.9996769428253174,0.0,RT
968,RT,2.0,ORG,0.9996769428253174,0.0,RT
969,RT,2.0,ORG,0.9996769428253174,0.0,RT
970,RT,2.0,ORG,0.9996769428253174,0.0,RT
971,RT,2.0,ORG,0.9996769428253174,0.0,RT
972,RT,2.0,ORG,0.9996769428253174,0.0,RT
973,RT,2.0,ORG,0.9996769428253174,0.0,RT
974,RT,2.0,ORG,0.9996769428253174,0.0,RT
975,RT,2.0,ORG,0.9996769428253174,0.0,RT
976,RT,2.0,ORG,0.9996769428253174,0.0,RT
977,RT,2.0,ORG,0.9996769428253174,0.0,RT
978,RT,2.0,ORG,0.9996769428253174,0.0,RT
979,RT,2.0,ORG,0.9996769428253174,0.0,RT
980,RT,2.0,ORG,0.9996769428253174,0.0,RT
981,RT,2.0,ORG,0.9996769428253174,0.0,RT
982,RT,2.0,ORG,0.9996769428253174,0.0,RT
983,RT,2.0,ORG,0.9996769428253174,0.0,RT
984,RT,2.0,ORG,0.9996769428253174,0.0,RT
985,RT,2.0,ORG,0.9996769428253174,0.0,RT
986,RT,2.0,ORG,0.9996769428253174,0.0,RT
987,RT,2.0,ORG,0.9996769428253174,0.0,RT
988,RT,2.0,ORG,0.9996769428253174,0.0,RT
989,RT,2.0,ORG,0.9996769428253174,0.0,RT
990,RT,2.0,ORG,0.9996769428253174,0.0,RT
991,RT,2.0,ORG,0.9996769428253174,0.0,RT
992,RT,2.0,ORG,0.9996769428253174,0.0,RT
993,RT,2.0,ORG,0.9996769428253174,0.0,RT
994,RT,2.0,ORG,0.9996769428253174,0.0,RT
995,RT,2.0,ORG,0.9996769428253174,0.0,RT
996,RT,2.0,ORG,0.9996769428253174,0.0,RT
997,RT,2.0,ORG,0.9996769428253174,0.0,RT
998,RT,2.0,ORG,0.9996769428253174,0.0,RT
999,RT,2.0,ORG,0.9996769428253174,0.0,RT
1000,RT,2.0,ORG,0.9996769428253174,0.0,RT
1001,RT,2.0,ORG,0.9996769428253174,0.0,RT
1002,RT,2.0,ORG,0.9996769428253174,0.0,RT
1003,RT,2.0,ORG,0.9996769428253174,0.0,RT
1004,RT,2.0,ORG,0.9996769428253174,0.0,RT
1005,RT,2.0,ORG,0.9996769428253174,0.0,RT
1006,RT,2.0,ORG,0.9996769428253174,0.0,RT
1008,RT,2.0,ORG,0.9996769428253174,0.0,RT
1009,RT,2.0,ORG,0.9996769428253174,0.0,RT
1010,RT,2.0,ORG,0.9996769428253174,0.0,RT
1011,RT,2.0,ORG,0.9996769428253174,0.0,RT
1012,RT,2.0,ORG,0.9996769428253174,0.0,RT
1013,RT,2.0,ORG,0.9996769428253174,0.0,RT
1014,RT,2.0,ORG,0.9996769428253174,0.0,RT
1015,RT,2.0,ORG,0.9996769428253174,0.0,RT
1016,RT,2.0,ORG,0.9996769428253174,0.0,RT
1017,RT,2.0,ORG,0.9996769428253174,0.0,RT
1018,RT,2.0,ORG,0.9996769428253174,0.0,RT
1019,RT,2.0,ORG,0.9996769428253174,0.0,RT
1020,RT,2.0,ORG,0.9996769428253174,0.0,RT
1021,RT,2.0,ORG,0.9996769428253174,0.0,RT
1022,RT,2.0,ORG,0.9996769428253174,0.0,RT
1023,RT,2.0,ORG,0.9996769428253174,0.0,RT
1024,RT,2.0,ORG,0.9996769428253174,0.0,RT
1025,RT,2.0,ORG,0.9996769428253174,0.0,RT
1026,RT,2.0,ORG,0.9996769428253174,0.0,RT
1027,RT,2.0,ORG,0.9996769428253174,0.0,RT
1028,RT,2.0,ORG,0.9996769428253174,0.0,RT
