id,topic_label,end,entity_group,ner_score,start,word,linked_entity,linked_entity_language,nel_score,wikidata_id
33,[START] russischen [END],9.0,MISC,0.9996366500854492,0.0,russische,Russische Sprache,de,-0.09820694476366043,Q7737
34,[START] mehr [END],,,,,,Mehr,de,-0.5251762270927429,Q181785
34,[START] menschen [END],,,,,,Menschen,de,-0.7436152696609497,Q1920733
34,[START] deutschland [END],11.0,LOC,0.9299898147583008,0.0,deutschland,Deutschland,de,-0.43707454204559326,Q183
34,[START] wurde [END],,,,,,Język perski,pl,-0.930566668510437,Q9168
38,[START] deutschland [END],11.0,LOC,0.9299898147583008,0.0,deutschland,Deutschland,de,-0.43707409501075745,Q183
38,[START] menschen [END],,,,,,Menschen,de,-0.7436152100563049,Q1920733
38,[START] deutschen [END],9.0,MISC,0.998323380947113,0.0,deutschen,Deutsche Sprache,de,-0.15263892710208893,Q188
38,[START] mehr [END],,,,,,Mehr,de,-0.5251758694648743,Q181785
39,[START] ard [END],,,,,,Ard,pl,-0.9765896201133728,Q49653
39,[START] medien [END],,,,,,Massenmedien,de,-0.5652323961257935,Q11033
39,[START] schon [END],,,,,,Schonen,nl,-0.93407142162323,Q180756
39,[START] journalisten [END],,,,,,Journalist,nl,-0.15374642610549927,Q1930187
40,[START] eu [END],,,,,,.eu,ja,-1.2120281457901,Q41107
40,[START] brexit [END],6.0,MISC,0.976020336151123,0.0,brexit,Brexit,sl,-0.35326454043388367,Q7888194
40,[START] europäischen [END],12.0,MISC,0.677300214767456,0.0,europäischen,Europa,es,-0.4009649157524109,Q46
40,[START] europa [END],6.0,LOC,0.999525547027588,0.0,europa,Europa (mytologi),sv,-0.5889379978179932,Q165170
41,[START] mehr [END],,,,,,Mehr,de,-0.5251758694648743,Q181785
41,[START] menschen [END],,,,,,Menschen,de,-0.7436152696609497,Q1920733
41,[START] deutschland [END],11.0,LOC,0.9299898147583008,0.0,deutschland,Deutschland,de,-0.4370739161968231,Q183
41,[START] wurde [END],,,,,,Język perski,pl,-0.9305666089057922,Q9168
42,[START] mehr [END],,,,,,Mehr,de,-0.5251762270927429,Q181785
42,[START] menschen [END],,,,,,Menschen,de,-0.7436152696609497,Q1920733
42,[START] deutschland [END],11.0,LOC,0.9299898147583008,0.0,deutschland,Deutschland,de,-0.43707454204559326,Q183
42,[START] wurde [END],,,,,,Język perski,pl,-0.930566668510437,Q9168
43,[START] mehr [END],,,,,,Mehr,de,-0.5251758098602295,Q181785
43,[START] menschen [END],,,,,,Menschen,de,-0.7436152100563049,Q1920733
43,[START] deutschland [END],11.0,LOC,0.9299898147583008,0.0,deutschland,Deutschland,de,-0.43707454204559326,Q183
43,[START] wurde [END],,,,,,Język perski,pl,-0.9305667877197266,Q9168
44,[START] mexiko [END],6.0,LOC,0.9997718930244446,0.0,mexiko,Mexická hokejová reprezentace,cs,-0.34213006496429443,Q1848605
44,[START] trump [END],5.0,PER,0.9987305998802184,0.0,trump,Trump (card game),en,-0.5233104228973389,Q727407
44,[START] us [END],,,,,,Us,ja,-0.7155491709709167,Q28775762
44,[START] usa [END],3.0,LOC,0.9006127715110779,0.0,usa,Usa,ja,-0.7427194118499756,Q30
45,[START] mehr [END],,,,,,Mehr,de,-0.5251758694648743,Q181785
45,[START] menschen [END],,,,,,Menschen,de,-0.7436150312423706,Q1920733
45,[START] deutschland [END],11.0,LOC,0.9299898147583008,0.0,deutschland,Deutschland,de,-0.43707409501075745,Q183
45,[START] wurde [END],,,,,,Język perski,pl,-0.930566668510437,Q9168
46,[START] mehr [END],,,,,,Mehr,de,-0.5251758694648743,Q181785
46,[START] menschen [END],,,,,,Menschen,de,-0.7436152696609497,Q1920733
46,[START] deutschland [END],11.0,LOC,0.9299898147583008,0.0,deutschland,Deutschland,de,-0.4370739161968231,Q183
46,[START] wurde [END],,,,,,Język perski,pl,-0.9305666089057922,Q9168
47,[START] mehr [END],,,,,,Mehr,de,-0.5251762270927429,Q181785
47,[START] menschen [END],,,,,,Menschen,de,-0.7436152696609497,Q1920733
47,[START] deutschland [END],11.0,LOC,0.9299898147583008,0.0,deutschland,Deutschland,de,-0.43707454204559326,Q183
47,[START] wurde [END],,,,,,Język perski,pl,-0.930566668510437,Q9168
48,[START] türkei [END],4.0,LOC,0.9529076218605042,0.0,türk,Język turecki,pl,-0.6901509761810303,Q256
48,[START] eu [END],,,,,,.eu,ja,-1.2120282649993896,Q41107
48,[START] erdogan [END],2.0,LOC,0.4170191884040832,0.0,er,Erdogán,es,-0.6795966625213623,Q39259
48,[START] erdogan [END],4.0,MISC,0.299383282661438,2.0,do,Erdogán,es,-0.6795966625213623,Q39259
48,[START] erdogan [END],7.0,PER,0.4323715269565582,4.0,gan,Erdogán,es,-0.6795968413352966,Q39259
48,[START] türkische [END],4.0,MISC,0.9963722229003906,0.0,türk,Türkische Sprache,de,-0.13313345611095428,Q256
50,[START] mehr [END],,,,,,Mehr,de,-0.5251762270927429,Q181785
50,[START] menschen [END],,,,,,Menschen,de,-0.7436152696609497,Q1920733
50,[START] deutschland [END],11.0,LOC,0.9299898147583008,0.0,deutschland,Deutschland,de,-0.43707454204559326,Q183
50,[START] wurde [END],,,,,,Język perski,pl,-0.930566668510437,Q9168
52,[START] mehr [END],,,,,,Mehr,de,-0.5251758098602295,Q181785
52,[START] menschen [END],,,,,,Menschen,de,-0.7436152100563049,Q1920733
52,[START] deutschland [END],11.0,LOC,0.9299898147583008,0.0,deutschland,Deutschland,de,-0.43707454204559326,Q183
52,[START] wurde [END],,,,,,Język perski,pl,-0.9305667877197266,Q9168
54,[START] mehr [END],,,,,,Mehr,de,-0.5251758694648743,Q181785
54,[START] menschen [END],,,,,,Menschen,de,-0.743614912033081,Q1920733
54,[START] deutschland [END],11.0,LOC,0.9299898147583008,0.0,deutschland,Deutschland,de,-0.4370739758014679,Q183
54,[START] wurde [END],,,,,,Język perski,pl,-0.9305667877197266,Q9168
56,[START] mehr [END],,,,,,Mehr,de,-0.5251758694648743,Q181785
56,[START] menschen [END],,,,,,Menschen,de,-0.7436150312423706,Q1920733
56,[START] deutschland [END],11.0,LOC,0.9299898147583008,0.0,deutschland,Deutschland,de,-0.43707409501075745,Q183
56,[START] wurde [END],,,,,,Język perski,pl,-0.930566668510437,Q9168
57,[START] mehr [END],,,,,,Mehr,de,-0.5251758694648743,Q181785
57,[START] menschen [END],,,,,,Menschen,de,-0.7436152696609497,Q1920733
57,[START] deutschland [END],11.0,LOC,0.9299898147583008,0.0,deutschland,Deutschland,de,-0.4370739161968231,Q183
57,[START] wurde [END],,,,,,Język perski,pl,-0.9305666089057922,Q9168
58,[START] mehr [END],,,,,,Mehr,de,-0.5251762270927429,Q181785
58,[START] menschen [END],,,,,,Menschen,de,-0.7436152696609497,Q1920733
58,[START] deutschland [END],11.0,LOC,0.9299898147583008,0.0,deutschland,Deutschland,de,-0.43707454204559326,Q183
58,[START] wurde [END],,,,,,Język perski,pl,-0.930566668510437,Q9168
62,[START] mehr [END],,,,,,Mehr,de,-0.5251758098602295,Q181785
62,[START] menschen [END],,,,,,Menschen,de,-0.7436152100563049,Q1920733
62,[START] deutschland [END],11.0,LOC,0.9299898147583008,0.0,deutschland,Deutschland,de,-0.43707454204559326,Q183
62,[START] wurde [END],,,,,,Język perski,pl,-0.9305667877197266,Q9168
64,[START] mehr [END],,,,,,Mehr,de,-0.5251758694648743,Q181785
64,[START] menschen [END],,,,,,Menschen,de,-0.743614912033081,Q1920733
64,[START] deutschland [END],11.0,LOC,0.9299898147583008,0.0,deutschland,Deutschland,de,-0.4370739758014679,Q183
64,[START] wurde [END],,,,,,Język perski,pl,-0.9305667877197266,Q9168
65,[START] prozent [END],,,,,,Porcelain,en,-0.7943506836891174,Q130693
65,[START] 000 [END],,,,,,1000,gl,-0.6908712387084961,Q18452
65,[START] deutschland [END],11.0,LOC,0.9299898147583008,0.0,deutschland,Deutschland,de,-0.43707409501075745,Q183
65,[START] mehr [END],,,,,,Mehr,de,-0.5251762270927429,Q181785
67,[START] merkel [END],6.0,PER,0.9980149269104004,0.0,merkel,Mergel,nl,-0.9403022527694702,Q1617023
67,[START] kanzlerin [END],,,,,,Kanzler (Hochschule),de,-0.41927456855773926,Q61061
67,[START] angela [END],6.0,PER,0.9616423845291138,0.0,angela,Angela (音楽ユニット),ja,-0.1284104585647583,Q308046
67,[START] deutschland [END],11.0,LOC,0.9299898147583008,0.0,deutschland,Deutschland,de,-0.4373343586921692,Q183
68,[START] trump [END],5.0,PER,0.9987305998802184,0.0,trump,Trump (card game),en,-0.5235352516174316,Q727407
68,[START] biden [END],,,,,,Biden,nl,-0.4471372961997986,Q6279
68,[START] demokraten [END],8.0,ORG,0.9995044469833374,0.0,demokrat,Demokratische Partei (Vereinigte Staaten),de,-0.2703200578689575,Q29552
68,[START] us [END],,,,,,Us,ja,-0.7155495285987854,Q28775762
69,[START] mehr [END],,,,,,Mehr,de,-0.5251758098602295,Q181785
69,[START] menschen [END],,,,,,Menschen,de,-0.7436152100563049,Q1920733
69,[START] deutschland [END],11.0,LOC,0.9299898147583008,0.0,deutschland,Deutschland,de,-0.43707454204559326,Q183
69,[START] wurde [END],,,,,,Język perski,pl,-0.9305667877197266,Q9168
71,[START] mehr [END],,,,,,Mehr,de,-0.5251758694648743,Q181785
71,[START] menschen [END],,,,,,Menschen,de,-0.743614912033081,Q1920733
71,[START] deutschland [END],11.0,LOC,0.9299898147583008,0.0,deutschland,Deutschland,de,-0.4370739758014679,Q183
71,[START] wurde [END],,,,,,Język perski,pl,-0.9305667877197266,Q9168
76,[START] eu [END],,,,,,.eu,ja,-1.2120281457901,Q41107
76,[START] brexit [END],6.0,MISC,0.976020336151123,0.0,brexit,Brexit,sl,-0.35326454043388367,Q7888194
76,[START] europäischen [END],12.0,MISC,0.677300214767456,0.0,europäischen,Europa,es,-0.4009649157524109,Q46
76,[START] europa [END],6.0,LOC,0.999525547027588,0.0,europa,Europa (mytologi),sv,-0.5889379978179932,Q165170
77,[START] ard [END],,,,,,Ard,pl,-0.9765892028808594,Q49653
77,[START] medien [END],,,,,,Massenmedien,de,-0.5652326941490173,Q11033
77,[START] schon [END],,,,,,Schonen,nl,-0.9340713620185852,Q180756
77,[START] journalisten [END],,,,,,Journalist,nl,-0.1537463217973709,Q1930187
79,[START] mehr [END],,,,,,Mehr,de,-0.5251762270927429,Q181785
79,[START] menschen [END],,,,,,Menschen,de,-0.7436152696609497,Q1920733
79,[START] deutschland [END],11.0,LOC,0.9299898147583008,0.0,deutschland,Deutschland,de,-0.43707454204559326,Q183
79,[START] wurde [END],,,,,,Język perski,pl,-0.930566668510437,Q9168
80,[START] mehr [END],,,,,,Mehr,de,-0.5251758098602295,Q181785
80,[START] menschen [END],,,,,,Menschen,de,-0.7436152100563049,Q1920733
80,[START] deutschland [END],11.0,LOC,0.9299898147583008,0.0,deutschland,Deutschland,de,-0.43707454204559326,Q183
80,[START] wurde [END],,,,,,Język perski,pl,-0.9305667877197266,Q9168
81,[START] mehr [END],,,,,,Mehr,de,-0.5251758694648743,Q181785
81,[START] menschen [END],,,,,,Menschen,de,-0.743614912033081,Q1920733
81,[START] deutschland [END],11.0,LOC,0.9299898147583008,0.0,deutschland,Deutschland,de,-0.4370739758014679,Q183
81,[START] wurde [END],,,,,,Język perski,pl,-0.9305667877197266,Q9168
82,[START] mehr [END],,,,,,Mehr,de,-0.5251758694648743,Q181785
82,[START] menschen [END],,,,,,Menschen,de,-0.7436150312423706,Q1920733
82,[START] deutschland [END],11.0,LOC,0.9299898147583008,0.0,deutschland,Deutschland,de,-0.43707409501075745,Q183
82,[START] wurde [END],,,,,,Język perski,pl,-0.930566668510437,Q9168
83,[START] mehr [END],,,,,,Mehr,de,-0.5251758694648743,Q181785
83,[START] menschen [END],,,,,,Menschen,de,-0.7436152696609497,Q1920733
83,[START] deutschland [END],11.0,LOC,0.9299898147583008,0.0,deutschland,Deutschland,de,-0.4370739161968231,Q183
83,[START] wurde [END],,,,,,Język perski,pl,-0.9305666089057922,Q9168
84,[START] mehr [END],,,,,,Mehr,de,-0.5251762270927429,Q181785
84,[START] menschen [END],,,,,,Menschen,de,-0.7436152696609497,Q1920733
84,[START] deutschland [END],11.0,LOC,0.9299898147583008,0.0,deutschland,Deutschland,de,-0.43733450770378113,Q183
84,[START] wurde [END],,,,,,Język perski,pl,-0.9307749271392822,Q9168
85,[START] polizei [END],,,,,,Polizei (Vereinigte Staaten),de,-0.380204975605011,Q1365622
85,[START] polizisten [END],,,,,,Polizist,de,-0.530988872051239,Q361593
85,[START] reul [END],,,,,,Reul,nl,-0.7136455774307251,Q1777225
85,[START] innen [END],,,,,,Język iberyjski,pl,-1.0009729862213135,Q855215
86,[START] syrien [END],2.0,MISC,0.8766979575157166,0.0,sy,Syrische Sprache,de,-0.43885326385498047,Q33538
86,[START] syrischen [END],3.0,MISC,0.99006849527359,0.0,syr,Syrische Sprache,de,-0.13801191747188568,Q33538
86,[START] idlib [END],,,,,,Idlib,en,-0.6559459567070007,Q504657
86,[START] al [END],,,,,,Język angielski,pl,-0.6295582056045532,Q1860
87,[START] mehr [END],,,,,,Mehr,de,-0.5251758694648743,Q181785
87,[START] menschen [END],,,,,,Menschen,de,-0.7436150312423706,Q1920733
87,[START] deutschland [END],11.0,LOC,0.9299898147583008,0.0,deutschland,Deutschland,de,-0.43707409501075745,Q183
87,[START] wurde [END],,,,,,Język perski,pl,-0.930566668510437,Q9168
88,[START] mehr [END],,,,,,Mehr,de,-0.5251758694648743,Q181785
88,[START] menschen [END],,,,,,Menschen,de,-0.7436152696609497,Q1920733
88,[START] deutschland [END],11.0,LOC,0.9299898147583008,0.0,deutschland,Deutschland,de,-0.4370739161968231,Q183
88,[START] wurde [END],,,,,,Język perski,pl,-0.9305666089057922,Q9168
89,[START] trump [END],5.0,PER,0.9987305998802184,0.0,trump,Trump (card game),en,-0.523310124874115,Q727407
89,[START] biden [END],,,,,,Biden,nl,-0.44699230790138245,Q6279
89,[START] demokraten [END],8.0,ORG,0.9995044469833374,0.0,demokrat,Demokratische Partei (Vereinigte Staaten),de,-0.2703200578689575,Q29552
89,[START] us [END],,,,,,Us,ja,-0.7155495285987854,Q28775762
90,[START] mehr [END],,,,,,Mehr,de,-0.5251758098602295,Q181785
90,[START] menschen [END],,,,,,Menschen,de,-0.7436152100563049,Q1920733
90,[START] deutschland [END],11.0,LOC,0.9299898147583008,0.0,deutschland,Deutschland,de,-0.43707454204559326,Q183
90,[START] wurde [END],,,,,,Język perski,pl,-0.9305667877197266,Q9168
91,[START] mehr [END],,,,,,Mehr,de,-0.5251758694648743,Q181785
91,[START] menschen [END],,,,,,Menschen,de,-0.743614912033081,Q1920733
91,[START] deutschland [END],11.0,LOC,0.9299898147583008,0.0,deutschland,Deutschland,de,-0.4370739758014679,Q183
91,[START] wurde [END],,,,,,Język perski,pl,-0.9305667877197266,Q9168
92,[START] eu [END],,,,,,.eu,ja,-1.2120281457901,Q41107
92,[START] brexit [END],6.0,MISC,0.976020336151123,0.0,brexit,Brexit,sl,-0.35326454043388367,Q7888194
92,[START] europäischen [END],12.0,MISC,0.677300214767456,0.0,europäischen,Europa,es,-0.4009649157524109,Q46
92,[START] europa [END],6.0,LOC,0.999525547027588,0.0,europa,Europa (mytologi),sv,-0.5889379978179932,Q165170
93,[START] eu [END],,,,,,.eu,ja,-1.2120281457901,Q41107
93,[START] kommission [END],,,,,,Kommission (politik),da,-0.4180881977081299,Q55657615
93,[START] staaten [END],,,,,,Staat,nl,-0.2408994436264038,Q7275
93,[START] seehofer [END],8.0,PER,0.9950955510139464,0.0,seehofer,Seehofer (Begriffsklärung),de,-0.5782257318496704,Q2264973
94,[START] mehr [END],,,,,,Mehr,de,-0.5251762270927429,Q181785
94,[START] menschen [END],,,,,,Menschen,de,-0.7436152696609497,Q1920733
94,[START] deutschland [END],11.0,LOC,0.9299898147583008,0.0,deutschland,Deutschland,de,-0.43707454204559326,Q183
94,[START] wurde [END],,,,,,Język perski,pl,-0.930566668510437,Q9168
95,[START] mehr [END],,,,,,Mehr,de,-0.5251758098602295,Q181785
95,[START] menschen [END],,,,,,Menschen,de,-0.7436152100563049,Q1920733
95,[START] deutschland [END],11.0,LOC,0.9299898147583008,0.0,deutschland,Deutschland,de,-0.43707454204559326,Q183
95,[START] wurde [END],,,,,,Język perski,pl,-0.9305667877197266,Q9168
96,[START] mehr [END],,,,,,Mehr,de,-0.5251758694648743,Q181785
96,[START] menschen [END],,,,,,Menschen,de,-0.743614912033081,Q1920733
96,[START] deutschland [END],11.0,LOC,0.9299898147583008,0.0,deutschland,Deutschland,de,-0.4370739758014679,Q183
96,[START] wurde [END],,,,,,Język perski,pl,-0.9305667877197266,Q9168
97,[START] eu [END],,,,,,.eu,ja,-1.2120281457901,Q41107
97,[START] brexit [END],6.0,MISC,0.976020336151123,0.0,brexit,Brexit,sl,-0.35326454043388367,Q7888194
97,[START] europäischen [END],12.0,MISC,0.677300214767456,0.0,europäischen,Europa,es,-0.4009649157524109,Q46
97,[START] europa [END],6.0,LOC,0.999525547027588,0.0,europa,Europa (mytologi),sv,-0.5889379978179932,Q165170
98,[START] mehr [END],,,,,,Mehr,de,-0.5251758694648743,Q181785
98,[START] menschen [END],,,,,,Menschen,de,-0.7434045672416687,Q1920733
