id,topic_label,end,entity_group,score,start,word
17,biden,,,,,
17,president,,,,,
18,mayorkas,,,,,
18,border,,,,,
18,dhs,,,,,
18,security,,,,,
19,abbott,6.0,ORG,0.9161779284477234,0.0,abbott
19,texas,5.0,LOC,0.999791145324707,0.0,texas
19,border,,,,,
19,migrants,,,,,
20,border,,,,,
20,said,,,,,
20,biden,,,,,
20,president,,,,,
21,title,,,,,
21,title 42,,,,,
21,42,,,,,
21,border,,,,,
22,border,,,,,
22,said,,,,,
22,biden,,,,,
22,president,,,,,
24,asylum,,,,,
24,mexico,6.0,LOC,0.9999823570251465,0.0,mexico
24,court,,,,,
24,policy,,,,,
25,border,,,,,
25,migrants,,,,,
25,cbp,,,,,
25,number,,,,,
26,abbott,6.0,ORG,0.9161779284477234,0.0,abbott
26,texas,5.0,LOC,0.999791145324707,0.0,texas
26,border,,,,,
26,migrants,,,,,
27,border,,,,,
27,migrants,,,,,
27,cbp,,,,,
27,number,,,,,
28,rio,3.0,LOC,0.9104801416397095,0.0,rio
28,del,,,,,
28,del rio,,,,,
28,migrants,,,,,
29,title,,,,,
29,title 42,,,,,
29,42,,,,,
29,border,,,,,
30,children,,,,,
30,border,,,,,
30,unaccompanied,,,,,
30,hhs,,,,,
31,border,,,,,
31,said,,,,,
31,biden,,,,,
31,president,,,,,
32,harris,6.0,PER,0.9981199502944946,0.0,harris
32,border,,,,,
32,president,,,,,
32,vice,,,,,
33,agents,,,,,
33,patrol,,,,,
33,border patrol,,,,,
33,border,,,,,
34,afghanistan,11.0,LOC,0.9791803359985352,0.0,afghanistan
34,afghans,,,,,
34,afghan,6.0,MISC,0.8626899123191833,2.0,ghan
34,taliban,,,,,
35,border,,,,,
35,said,,,,,
35,biden,,,,,
35,president,,,,,
36,title,,,,,
36,title 42,,,,,
36,42,,,,,
36,border,,,,,
37,harris,6.0,PER,0.9981199502944946,0.0,harris
37,border,,,,,
37,president,,,,,
37,vice,,,,,
39,border,,,,,
39,said,,,,,
39,biden,,,,,
39,president,,,,,
40,border,,,,,
40,agents,,,,,
40,migrants,,,,,
40,patrol,,,,,
41,border,,,,,
41,said,,,,,
41,biden,,,,,
41,president,,,,,
42,title,,,,,
42,title 42,,,,,
42,42,,,,,
42,border,,,,,
43,border,,,,,
43,said,,,,,
43,biden,,,,,
43,president,,,,,
44,border,,,,,
44,migrants,,,,,
44,cbp,,,,,
44,number,,,,,
45,children,,,,,
45,border,,,,,
45,unaccompanied,,,,,
45,hhs,,,,,
46,abbott,6.0,ORG,0.9161779284477234,0.0,abbott
46,texas,5.0,LOC,0.999791145324707,0.0,texas
46,border,,,,,
46,migrants,,,,,
47,border,,,,,
47,said,,,,,
47,biden,,,,,
47,president,,,,,
48,border,,,,,
48,said,,,,,
48,biden,,,,,
48,president,,,,,
49,border,,,,,
49,said,,,,,
49,biden,,,,,
49,president,,,,,
50,border,,,,,
50,said,,,,,
50,biden,,,,,
50,president,,,,,
51,afghanistan,11.0,LOC,0.9791803359985352,0.0,afghanistan
51,afghans,,,,,
51,afghan,6.0,MISC,0.8626899123191833,2.0,ghan
51,taliban,,,,,
52,border,,,,,
52,said,,,,,
52,biden,,,,,
52,president,,,,,
53,border,,,,,
53,said,,,,,
53,biden,,,,,
53,president,,,,,
54,border,,,,,
54,said,,,,,
54,biden,,,,,
54,president,,,,,
55,border,,,,,
55,said,,,,,
55,biden,,,,,
55,president,,,,,
56,abbott,6.0,ORG,0.9161779284477234,0.0,abbott
56,texas,5.0,LOC,0.999791145324707,0.0,texas
56,border,,,,,
56,migrants,,,,,
57,migrants,,,,,
57,antonio,7.0,PER,0.9986450672149658,0.0,antonio
57,san antonio,11.0,LOC,0.9999743103981018,0.0,san antonio
57,truck,,,,,
58,djokovic,8.0,PER,0.9996089935302734,0.0,djokovic
58,australian,7.0,MISC,0.9970542192459106,0.0,austral
58,australia,9.0,LOC,0.9999931454658508,0.0,australia
58,tennis,,,,,
59,border,,,,,
59,said,,,,,
59,biden,,,,,
59,president,,,,,
60,border,,,,,
60,said,,,,,
60,biden,,,,,
60,president,,,,,
61,ice,,,,,
61,aliens,,,,,
61,enforcement,,,,,
61,illegal,,,,,
62,border,,,,,
62,said,,,,,
62,biden,,,,,
62,president,,,,,
63,border,,,,,
63,migrants,,,,,
63,cbp,,,,,
63,number,,,,,
64,border,,,,,
64,said,,,,,
64,biden,,,,,
64,president,,,,,
65,border,,,,,
65,said,,,,,
65,biden,,,,,
65,president,,,,,
66,border,,,,,
66,said,,,,,
66,biden,,,,,
66,president,,,,,
67,border,,,,,
67,said,,,,,
67,biden,,,,,
67,president,,,,,
68,border,,,,,
68,said,,,,,
68,biden,,,,,
68,president,,,,,
69,border,,,,,
69,said,,,,,
69,biden,,,,,
69,president,,,,,
70,ice,,,,,
70,aliens,,,,,
70,enforcement,,,,,
70,illegal,,,,,
71,border,,,,,
71,said,,,,,
71,biden,,,,,
71,president,,,,,
72,border,,,,,
72,said,,,,,
72,biden,,,,,
72,president,,,,,
73,rio,3.0,LOC,0.9104801416397095,0.0,rio
73,del,,,,,
73,del rio,,,,,
73,migrants,,,,,
74,border,,,,,
74,said,,,,,
74,biden,,,,,
74,president,,,,,
75,border,,,,,
75,said,,,,,
75,biden,,,,,
75,president,,,,,
76,border,,,,,
76,said,,,,,
76,biden,,,,,
76,president,,,,,
77,border,,,,,
77,said,,,,,
77,biden,,,,,
77,president,,,,,
78,border,,,,,
78,said,,,,,
78,biden,,,,,
78,president,,,,,
79,agents,,,,,
79,patrol,,,,,
79,border patrol,,,,,
79,border,,,,,
80,asylum,,,,,
80,mexico,6.0,LOC,0.9999823570251465,0.0,mexico
80,court,,,,,
80,policy,,,,,
81,belarus,7.0,LOC,0.9999707341194153,0.0,belarus
81,eu,,,,,
81,poland,6.0,LOC,0.9999296069145203,0.0,poland
81,belarusian,8.0,MISC,0.8901251554489136,0.0,belarusi
82,title,,,,,
82,title 42,,,,,
82,42,,,,,
82,border,,,,,
83,afghanistan,11.0,LOC,0.9791803359985352,0.0,afghanistan
83,afghans,,,,,
83,afghan,6.0,MISC,0.8626899123191833,2.0,ghan
83,taliban,,,,,
84,rio,3.0,LOC,0.9104801416397095,0.0,rio
84,del,,,,,
84,del rio,,,,,
84,migrants,,,,,
85,border,,,,,
85,said,,,,,
85,biden,,,,,
85,president,,,,,
86,border,,,,,
86,said,,,,,
86,biden,,,,,
86,president,,,,,
87,border,,,,,
87,said,,,,,
87,biden,,,,,
87,president,,,,,
88,border,,,,,
88,said,,,,,
88,biden,,,,,
88,president,,,,,
89,ukraine,6.0,MISC,0.8481897711753845,0.0,ukrain
89,russian,3.0,MISC,0.9307260513305664,0.0,rus
89,said,,,,,
89,ukrainian,6.0,MISC,0.9741621613502502,0.0,ukrain
90,asylum,,,,,
90,mexico,6.0,LOC,0.9999823570251465,0.0,mexico
90,court,,,,,
90,policy,,,,,
91,new,,,,,
91,vaccine,,,,,
91,said,,,,,
91,health,,,,,
92,border,,,,,
92,said,,,,,
92,biden,,,,,
92,president,,,,,
93,border,,,,,
93,said,,,,,
93,biden,,,,,
93,president,,,,,
94,children,,,,,
94,border,,,,,
94,unaccompanied,,,,,
94,hhs,,,,,
95,border,,,,,
95,said,,,,,
95,biden,,,,,
95,president,,,,,
96,border,,,,,
96,migrants,,,,,
96,cbp,,,,,
96,number,,,,,
97,children,,,,,
97,border,,,,,
97,unaccompanied,,,,,
97,hhs,,,,,
98,border,,,,,
98,said,,,,,
98,biden,,,,,
98,president,,,,,
99,title,,,,,
99,title 42,,,,,
99,42,,,,,
99,border,,,,,
100,border,,,,,
100,said,,,,,
100,biden,,,,,
100,president,,,,,
101,title,,,,,
101,title 42,,,,,
101,42,,,,,
101,border,,,,,
102,border,,,,,
102,said,,,,,
102,biden,,,,,
102,president,,,,,
103,border,,,,,
103,crisis,,,,,
103,biden,,,,,
103,administration,,,,,
104,border,,,,,
104,said,,,,,
104,biden,,,,,
104,president,,,,,
105,title,,,,,
105,title 42,,,,,
105,42,,,,,
105,border,,,,,
106,border,,,,,
106,said,,,,,
106,biden,,,,,
106,president,,,,,
107,border,,,,,
107,said,,,,,
107,biden,,,,,
107,president,,,,,
108,border,,,,,
108,said,,,,,
108,biden,,,,,
108,president,,,,,
109,texas,5.0,LOC,0.999791145324707,0.0,texas
109,migrants,,,,,
109,covid19,,,,,
109,border,,,,,
110,border,,,,,
110,said,,,,,
110,biden,,,,,
110,president,,,,,
111,border,,,,,
111,said,,,,,
111,biden,,,,,
111,president,,,,,
112,border,,,,,
112,said,,,,,
112,biden,,,,,
112,president,,,,,
113,percent,,,,,
113,voters,,,,,
113,poll,,,,,
113,immigration,,,,,
114,border,,,,,
114,migrants,,,,,
114,cbp,,,,,
114,number,,,,,
115,wall,,,,,
115,border,,,,,
115,border wall,,,,,
115,construction,,,,,
116,border,,,,,
116,said,,,,,
116,biden,,,,,
116,president,,,,,
117,border,,,,,
117,said,,,,,
117,biden,,,,,
117,president,,,,,
118,border,,,,,
118,said,,,,,
118,biden,,,,,
118,president,,,,,
119,border,,,,,
119,said,,,,,
119,biden,,,,,
119,president,,,,,
120,daca,,,,,
120,citizenship,,,,,
120,immigration,,,,,
120,immigrants,,,,,
121,border,,,,,
121,said,,,,,
121,biden,,,,,
121,president,,,,,
122,children,,,,,
122,border,,,,,
122,unaccompanied,,,,,
122,hhs,,,,,
123,border,,,,,
123,agents,,,,,
123,migrants,,,,,
123,patrol,,,,,
124,refugee,,,,,
124,refugees,,,,,
124,cap,,,,,
124,resettlement,,,,,
125,border,,,,,
125,said,,,,,
125,biden,,,,,
125,president,,,,,
127,border,,,,,
127,said,,,,,
127,biden,,,,,
127,president,,,,,
128,asylum,,,,,
128,mexico,6.0,LOC,0.9999823570251465,0.0,mexico
128,court,,,,,
128,policy,,,,,
129,border,,,,,
129,said,,,,,
129,biden,,,,,
129,president,,,,,
130,democrats,,,,,
130,senate,,,,,
130,house,,,,,
130,republicans,,,,,
131,border,,,,,
131,said,,,,,
131,biden,,,,,
131,president,,,,,
132,border,,,,,
132,said,,,,,
132,biden,,,,,
132,president,,,,,
133,border,,,,,
133,said,,,,,
133,biden,,,,,
133,president,,,,,
134,border,,,,,
134,said,,,,,
134,biden,,,,,
134,president,,,,,
135,border,,,,,
135,said,,,,,
135,biden,,,,,
135,president,,,,,
136,border,,,,,
136,said,,,,,
136,biden,,,,,
136,president,,,,,
137,migrants,,,,,
137,antonio,7.0,PER,0.9986450672149658,0.0,antonio
137,san antonio,11.0,LOC,0.9999743103981018,0.0,san antonio
137,truck,,,,,
138,mayorkas,,,,,
138,border,,,,,
138,dhs,,,,,
138,security,,,,,
139,border,,,,,
139,said,,,,,
139,biden,,,,,
139,president,,,,,
140,border,,,,,
140,said,,,,,
140,biden,,,,,
140,president,,,,,
141,agents,,,,,
141,patrol,,,,,
141,border patrol,,,,,
141,border,,,,,
142,border,,,,,
142,said,,,,,
142,biden,,,,,
142,president,,,,,
143,border,,,,,
143,said,,,,,
143,biden,,,,,
143,president,,,,,
144,new,,,,,
144,vaccine,,,,,
144,said,,,,,
144,health,,,,,
145,title,,,,,
145,title 42,,,,,
145,42,,,,,
145,border,,,,,
146,caravan,,,,,
146,migrants,,,,,
146,mexico,6.0,LOC,0.9999823570251465,0.0,mexico
146,tapachula,,,,,
147,border,,,,,
147,said,,,,,
147,biden,,,,,
147,president,,,,,
148,border,,,,,
148,said,,,,,
148,biden,,,,,
148,president,,,,,
149,children,,,,,
149,border,,,,,
149,unaccompanied,,,,,
149,hhs,,,,,
150,border,,,,,
150,said,,,,,
150,biden,,,,,
150,president,,,,,
151,border,,,,,
151,said,,,,,
151,biden,,,,,
151,president,,,,,
152,border,,,,,
152,said,,,,,
152,biden,,,,,
152,president,,,,,
153,children,,,,,
153,border,,,,,
153,unaccompanied,,,,,
153,hhs,,,,,
154,border,,,,,
154,said,,,,,
154,biden,,,,,
154,president,,,,,
155,border,,,,,
155,said,,,,,
155,biden,,,,,
155,president,,,,,
156,title,,,,,
156,title 42,,,,,
156,42,,,,,
156,border,,,,,
157,asylum,,,,,
157,mexico,6.0,LOC,0.9999823570251465,0.0,mexico
157,court,,,,,
157,policy,,,,,
158,border,,,,,
158,said,,,,,
158,biden,,,,,
158,president,,,,,
159,texas,5.0,LOC,0.999791145324707,0.0,texas
159,migrants,,,,,
159,covid19,,,,,
159,border,,,,,
160,rio,3.0,LOC,0.9104801416397095,0.0,rio
160,del,,,,,
160,del rio,,,,,
160,migrants,,,,,
161,border,,,,,
161,said,,,,,
161,biden,,,,,
161,president,,,,,
162,border,,,,,
162,said,,,,,
162,biden,,,,,
162,president,,,,,
163,border,,,,,
163,said,,,,,
163,biden,,,,,
163,president,,,,,
164,afghanistan,11.0,LOC,0.9791803359985352,0.0,afghanistan
164,afghans,,,,,
164,afghan,6.0,MISC,0.8626899123191833,2.0,ghan
164,taliban,,,,,
165,border,,,,,
165,said,,,,,
165,biden,,,,,
165,president,,,,,
166,afghanistan,11.0,LOC,0.9791803359985352,0.0,afghanistan
166,afghans,,,,,
166,afghan,6.0,MISC,0.8626899123191833,2.0,ghan
166,taliban,,,,,
167,border,,,,,
167,said,,,,,
167,biden,,,,,
167,president,,,,,
168,border,,,,,
168,crisis,,,,,
168,biden,,,,,
168,administration,,,,,
169,afghanistan,11.0,LOC,0.9791803359985352,0.0,afghanistan
169,afghans,,,,,
169,afghan,6.0,MISC,0.8626899123191833,2.0,ghan
169,taliban,,,,,
170,afghanistan,11.0,LOC,0.9791803359985352,0.0,afghanistan
170,afghans,,,,,
170,afghan,6.0,MISC,0.8626899123191833,2.0,ghan
170,taliban,,,,,
171,border,,,,,
171,said,,,,,
171,biden,,,,,
171,president,,,,,
172,border,,,,,
172,said,,,,,
172,biden,,,,,
172,president,,,,,
173,border,,,,,
173,said,,,,,
173,biden,,,,,
173,president,,,,,
174,border,,,,,
174,said,,,,,
174,biden,,,,,
174,president,,,,,
175,border,,,,,
175,said,,,,,
175,biden,,,,,
175,president,,,,,
176,caravan,,,,,
176,migrants,,,,,
176,mexico,6.0,LOC,0.9999823570251465,0.0,mexico
176,tapachula,,,,,
177,biden,,,,,
177,border,,,,,
177,immigration,,,,,
177,administration,,,,,
178,ukraine,6.0,MISC,0.8481897711753845,0.0,ukrain
178,russian,3.0,MISC,0.9307260513305664,0.0,rus
178,said,,,,,
178,ukrainian,6.0,MISC,0.9741621613502502,0.0,ukrain
179,border,,,,,
179,said,,,,,
179,biden,,,,,
179,president,,,,,
180,border,,,,,
180,said,,,,,
180,biden,,,,,
180,president,,,,,
181,abbott,6.0,ORG,0.9161779284477234,0.0,abbott
181,texas,5.0,LOC,0.999791145324707,0.0,texas
181,border,,,,,
181,migrants,,,,,
182,border,,,,,
182,said,,,,,
182,biden,,,,,
182,president,,,,,
183,border,,,,,
183,migrants,,,,,
183,cbp,,,,,
183,number,,,,,
184,texas,5.0,LOC,0.999791145324707,0.0,texas
184,deportations,,,,,
184,immigration,,,,,
184,moratorium,,,,,
185,ukraine,6.0,MISC,0.8481897711753845,0.0,ukrain
185,russian,3.0,MISC,0.9307260513305664,0.0,rus
185,said,,,,,
185,ukrainian,6.0,MISC,0.9741621613502502,0.0,ukrain
186,border,,,,,
186,said,,,,,
186,biden,,,,,
186,president,,,,,
187,agents,,,,,
187,patrol,,,,,
187,border patrol,,,,,
187,border,,,,,
188,border,,,,,
188,said,,,,,
188,biden,,,,,
188,president,,,,,
189,border,,,,,
189,said,,,,,
189,biden,,,,,
189,president,,,,,
190,uk,2.0,LOC,0.9999618530273438,0.0,uk
190,channel,,,,,
190,british,7.0,MISC,0.8679962754249573,0.0,british
190,migrants,,,,,
191,white,,,,,
191,carlson,7.0,PER,0.995945394039154,0.0,carlson
191,replacement,,,,,
191,theory,,,,,
192,democrats,,,,,
192,senate,,,,,
192,house,,,,,
192,republicans,,,,,
193,children,,,,,
193,border,,,,,
193,unaccompanied,,,,,
193,hhs,,,,,
194,border,,,,,
194,said,,,,,
194,biden,,,,,
194,president,,,,,
195,border,,,,,
195,said,,,,,
195,biden,,,,,
195,president,,,,,
196,border,,,,,
196,said,,,,,
196,biden,,,,,
196,president,,,,,
197,border,,,,,
197,said,,,,,
197,biden,,,,,
197,president,,,,,
198,ukraine,6.0,MISC,0.8481897711753845,0.0,ukrain
198,russian,3.0,MISC,0.9307260513305664,0.0,rus
198,said,,,,,
198,ukrainian,6.0,MISC,0.9741621613502502,0.0,ukrain
199,wall,,,,,
199,border,,,,,
199,border wall,,,,,
199,construction,,,,,
200,children,,,,,
200,border,,,,,
200,unaccompanied,,,,,
200,hhs,,,,,
201,wall,,,,,
201,border,,,,,
201,border wall,,,,,
201,construction,,,,,
202,border,,,,,
202,said,,,,,
202,biden,,,,,
202,president,,,,,
203,border,,,,,
203,migrants,,,,,
203,cbp,,,,,
203,number,,,,,
204,border,,,,,
204,said,,,,,
204,biden,,,,,
204,president,,,,,
205,title,,,,,
205,title 42,,,,,
205,42,,,,,
205,border,,,,,
206,asian,,,,,
206,american,8.0,MISC,0.9963931441307068,0.0,american
206,chinese,,,,,
206,like,,,,,
207,border,,,,,
207,said,,,,,
207,biden,,,,,
207,president,,,,,
208,border,,,,,
208,said,,,,,
208,biden,,,,,
208,president,,,,,
209,separated,,,,,
209,families,,,,,
209,children,,,,,
209,parents,,,,,
210,border,,,,,
210,said,,,,,
210,biden,,,,,
210,president,,,,,
211,migrants,,,,,
211,antonio,7.0,PER,0.9986450672149658,0.0,antonio
211,san antonio,11.0,LOC,0.9999743103981018,0.0,san antonio
211,truck,,,,,
212,afghanistan,11.0,LOC,0.9791803359985352,0.0,afghanistan
212,afghans,,,,,
212,afghan,6.0,MISC,0.8626899123191833,2.0,ghan
212,taliban,,,,,
213,harris,6.0,PER,0.9981199502944946,0.0,harris
213,border,,,,,
213,president,,,,,
213,vice,,,,,
214,texas,5.0,LOC,0.999791145324707,0.0,texas
214,migrants,,,,,
214,covid19,,,,,
214,border,,,,,
215,border,,,,,
215,said,,,,,
215,biden,,,,,
215,president,,,,,
216,wall,,,,,
216,border,,,,,
216,border wall,,,,,
216,construction,,,,,
217,biden,,,,,
217,border,,,,,
217,immigration,,,,,
217,administration,,,,,
218,asylum,,,,,
218,mexico,6.0,LOC,0.9999823570251465,0.0,mexico
218,court,,,,,
218,policy,,,,,
219,border,,,,,
219,said,,,,,
219,biden,,,,,
219,president,,,,,
220,migrants,,,,,
220,antonio,7.0,PER,0.9986450672149658,0.0,antonio
220,san antonio,11.0,LOC,0.9999743103981018,0.0,san antonio
220,truck,,,,,
221,title,,,,,
221,title 42,,,,,
221,42,,,,,
221,border,,,,,
222,border,,,,,
222,said,,,,,
222,biden,,,,,
222,president,,,,,
223,title,,,,,
223,title 42,,,,,
223,42,,,,,
223,border,,,,,
224,border,,,,,
224,said,,,,,
224,biden,,,,,
224,president,,,,,
225,border,,,,,
225,said,,,,,
225,biden,,,,,
225,president,,,,,
226,mayorkas,,,,,
226,border,,,,,
226,dhs,,,,,
226,security,,,,,
227,children,,,,,
227,border,,,,,
227,unaccompanied,,,,,
227,hhs,,,,,
228,white,,,,,
228,carlson,7.0,PER,0.995945394039154,0.0,carlson
228,replacement,,,,,
228,theory,,,,,
229,mayorkas,,,,,
229,border,,,,,
229,dhs,,,,,
229,security,,,,,
230,texas,5.0,LOC,0.999791145324707,0.0,texas
230,migrants,,,,,
230,covid19,,,,,
230,border,,,,,
231,border,,,,,
231,said,,,,,
231,biden,,,,,
231,president,,,,,
232,asylum,,,,,
232,mexico,6.0,LOC,0.9999823570251465,0.0,mexico
232,court,,,,,
232,policy,,,,,
233,border,,,,,
233,agents,,,,,
233,migrants,,,,,
233,patrol,,,,,
234,title,,,,,
234,title 42,,,,,
234,42,,,,,
234,border,,,,,
235,recall,,,,,
235,california,10.0,LOC,0.9999100565910339,0.0,california
235,newsom,,,,,
235,elder,,,,,
236,border,,,,,
236,agents,,,,,
236,migrants,,,,,
236,patrol,,,,,
237,border,,,,,
237,crisis,,,,,
237,biden,,,,,
237,administration,,,,,
238,rio,3.0,LOC,0.9104801416397095,0.0,rio
238,del,,,,,
238,del rio,,,,,
238,migrants,,,,,
239,border,,,,,
239,said,,,,,
239,biden,,,,,
239,president,,,,,
240,border,,,,,
240,said,,,,,
240,biden,,,,,
240,president,,,,,
241,border,,,,,
241,agents,,,,,
241,migrants,,,,,
241,patrol,,,,,
242,asylum,,,,,
242,mexico,6.0,LOC,0.9999823570251465,0.0,mexico
242,court,,,,,
242,policy,,,,,
243,border,,,,,
243,said,,,,,
243,biden,,,,,
243,president,,,,,
244,children,,,,,
244,border,,,,,
244,unaccompanied,,,,,
244,hhs,,,,,
245,texas,5.0,LOC,0.999791145324707,0.0,texas
245,migrants,,,,,
245,covid19,,,,,
245,border,,,,,
246,texas,5.0,LOC,0.999791145324707,0.0,texas
246,migrants,,,,,
246,covid19,,,,,
246,border,,,,,
247,title,,,,,
247,title 42,,,,,
247,42,,,,,
247,border,,,,,
248,percent,,,,,
248,voters,,,,,
248,poll,,,,,
248,immigration,,,,,
249,border,,,,,
249,said,,,,,
249,biden,,,,,
249,president,,,,,
250,border,,,,,
250,said,,,,,
250,biden,,,,,
250,president,,,,,
251,children,,,,,
251,border,,,,,
251,unaccompanied,,,,,
251,hhs,,,,,
252,border,,,,,
252,agents,,,,,
252,migrants,,,,,
252,patrol,,,,,
253,ice,,,,,
253,aliens,,,,,
253,enforcement,,,,,
253,illegal,,,,,
254,children,,,,,
254,border,,,,,
254,unaccompanied,,,,,
254,hhs,,,,,
255,mayorkas,,,,,
255,border,,,,,
255,dhs,,,,,
255,security,,,,,
256,biden,,,,,
256,border,,,,,
256,immigration,,,,,
256,administration,,,,,
257,daca,,,,,
257,citizenship,,,,,
257,immigration,,,,,
257,immigrants,,,,,
258,border,,,,,
258,said,,,,,
258,biden,,,,,
258,president,,,,,
259,border,,,,,
259,said,,,,,
259,biden,,,,,
259,president,,,,,
260,border,,,,,
260,said,,,,,
260,biden,,,,,
260,president,,,,,
261,children,,,,,
261,border,,,,,
261,unaccompanied,,,,,
261,hhs,,,,,
262,white,,,,,
262,carlson,7.0,PER,0.995945394039154,0.0,carlson
262,replacement,,,,,
262,theory,,,,,
263,border,,,,,
263,said,,,,,
263,biden,,,,,
263,president,,,,,
264,daca,,,,,
264,citizenship,,,,,
264,immigration,,,,,
264,immigrants,,,,,
265,border,,,,,
265,said,,,,,
265,biden,,,,,
265,president,,,,,
266,border,,,,,
266,said,,,,,
266,biden,,,,,
266,president,,,,,
267,children,,,,,
267,border,,,,,
267,unaccompanied,,,,,
267,hhs,,,,,
268,children,,,,,
268,border,,,,,
268,unaccompanied,,,,,
268,hhs,,,,,
269,title,,,,,
269,title 42,,,,,
269,42,,,,,
269,border,,,,,
270,title,,,,,
270,title 42,,,,,
270,42,,,,,
270,border,,,,,
271,afghanistan,11.0,LOC,0.9791803359985352,0.0,afghanistan
271,afghans,,,,,
271,afghan,6.0,MISC,0.8626899123191833,2.0,ghan
271,taliban,,,,,
272,wall,,,,,
272,border,,,,,
272,border wall,,,,,
272,construction,,,,,
273,border,,,,,
273,said,,,,,
273,biden,,,,,
273,president,,,,,
274,border,,,,,
274,said,,,,,
274,biden,,,,,
274,president,,,,,
275,afghanistan,11.0,LOC,0.9791803359985352,0.0,afghanistan
275,afghans,,,,,
275,afghan,6.0,MISC,0.8626899123191833,2.0,ghan
275,taliban,,,,,
276,border,,,,,
276,agents,,,,,
276,migrants,,,,,
276,patrol,,,,,
277,border,,,,,
277,said,,,,,
277,biden,,,,,
277,president,,,,,
278,border,,,,,
278,said,,,,,
278,biden,,,,,
278,president,,,,,
279,afghanistan,11.0,LOC,0.9791803359985352,0.0,afghanistan
279,afghans,,,,,
279,afghan,6.0,MISC,0.8626899123191833,2.0,ghan
279,taliban,,,,,
280,mayorkas,,,,,
280,border,,,,,
280,dhs,,,,,
280,security,,,,,
281,children,,,,,
281,border,,,,,
281,unaccompanied,,,,,
281,hhs,,,,,
282,asylum,,,,,
282,mexico,6.0,LOC,0.9999823570251465,0.0,mexico
282,court,,,,,
282,policy,,,,,
283,border,,,,,
283,said,,,,,
283,biden,,,,,
283,president,,,,,
284,children,,,,,
284,border,,,,,
284,unaccompanied,,,,,
284,hhs,,,,,
285,title,,,,,
285,title 42,,,,,
285,42,,,,,
285,border,,,,,
286,border,,,,,
286,agents,,,,,
286,migrants,,,,,
286,patrol,,,,,
287,afghanistan,11.0,LOC,0.9791803359985352,0.0,afghanistan
287,afghans,,,,,
287,afghan,6.0,MISC,0.8626899123191833,2.0,ghan
287,taliban,,,,,
288,white,,,,,
288,carlson,7.0,PER,0.995945394039154,0.0,carlson
288,replacement,,,,,
288,theory,,,,,
289,border,,,,,
289,said,,,,,
289,biden,,,,,
289,president,,,,,
290,border,,,,,
290,migrants,,,,,
290,cbp,,,,,
290,number,,,,,
291,border,,,,,
291,said,,,,,
291,biden,,,,,
291,president,,,,,
292,border,,,,,
292,said,,,,,
292,biden,,,,,
292,president,,,,,
293,border,,,,,
293,said,,,,,
293,biden,,,,,
293,president,,,,,
294,title,,,,,
294,title 42,,,,,
294,42,,,,,
294,border,,,,,
295,border,,,,,
295,said,,,,,
295,biden,,,,,
295,president,,,,,
296,belarus,7.0,LOC,0.9999707341194153,0.0,belarus
296,eu,,,,,
296,poland,6.0,LOC,0.9999296069145203,0.0,poland
296,belarusian,8.0,MISC,0.8901251554489136,0.0,belarusi
297,harris,6.0,PER,0.9981199502944946,0.0,harris
297,border,,,,,
297,president,,,,,
297,vice,,,,,
298,border,,,,,
298,said,,,,,
298,biden,,,,,
298,president,,,,,
299,border,,,,,
299,said,,,,,
299,biden,,,,,
299,president,,,,,
300,asylum,,,,,
