id,author_person,end,entity_group,score,start,word
62,Elle Reynolds,13.0,PER,0.9999655485153198,0.0,Elle Reynolds
63,Jordan Boyd,11.0,PER,0.9999894499778748,0.0,Jordan Boyd
64,Spencer Lindquist,17.0,PER,0.9999853372573853,0.0,Spencer Lindquist
65,Todd Bensman,12.0,PER,0.9999925494194031,0.0,Todd Bensman
66,Tristan Justice,15.0,ORG,0.7221524119377136,0.0,Tristan Justice
67,Jordan Boyd,11.0,PER,0.9999894499778748,0.0,Jordan Boyd
68,Levon Satamian,14.0,PER,0.999988853931427,0.0,Levon Satamian
69,Brianna Lyman,13.0,PER,0.9999896883964539,0.0,Brianna Lyman
70,Kaylee Greenlee,15.0,PER,0.9999791979789734,0.0,Kaylee Greenlee
71,Christian Datoc,15.0,PER,0.9999811053276062,0.0,Christian Datoc
71,Shelby Talcott,14.0,PER,0.9999858736991882,0.0,Shelby Talcott
72,Jorge Ventura,13.0,PER,0.9999854564666748,0.0,Jorge Ventura
73,Shelby Talcott,14.0,PER,0.9999858736991882,0.0,Shelby Talcott
74,Taylor Giles,12.0,PER,0.9999865889549255,0.0,Taylor Giles
75,Shelby Talcott,14.0,PER,0.9999858736991882,0.0,Shelby Talcott
76,Jennie Taer,11.0,PER,0.9999772310256958,0.0,Jennie Taer
77,Michael Ginsberg,16.0,PER,0.9999954700469971,0.0,Michael Ginsberg
78,Jennie Taer,11.0,PER,0.9999772310256958,0.0,Jennie Taer
79,Kaylee Greenlee,15.0,PER,0.9999791979789734,0.0,Kaylee Greenlee
80,Kaylee Greenlee,15.0,PER,0.9999791979789734,0.0,Kaylee Greenlee
81,Kaylee Greenlee,15.0,PER,0.9999791979789734,0.0,Kaylee Greenlee
82,Jennie Taer,11.0,PER,0.9999772310256958,0.0,Jennie Taer
83,Mitch Picasso,13.0,PER,0.9999701380729675,0.0,Mitch Picasso
84,Jordan Lancaster,16.0,PER,0.997003436088562,0.0,Jordan Lancaster
85,Michael Ginsberg,16.0,PER,0.9999954700469971,0.0,Michael Ginsberg
86,Kaylee Greenlee,15.0,PER,0.9999791979789734,0.0,Kaylee Greenlee
87,Neil Patel,10.0,PER,0.9999804496765137,0.0,Neil Patel
88,Kaylee Greenlee,15.0,PER,0.9999791979789734,0.0,Kaylee Greenlee
89,Shelby Talcott,14.0,PER,0.9999858736991882,0.0,Shelby Talcott
90,Colby McCoy,11.0,PER,0.9999861717224121,0.0,Colby McCoy
91,Kaylee Greenlee,15.0,PER,0.9999791979789734,0.0,Kaylee Greenlee
92,Nicholas Pope,13.0,PER,0.999984085559845,0.0,Nicholas Pope
93,Kaylee Greenlee,15.0,PER,0.9999791979789734,0.0,Kaylee Greenlee
94,Kaylee Greenlee,15.0,PER,0.9999791979789734,0.0,Kaylee Greenlee
95,Brandon Gillespie,17.0,PER,0.9999925494194031,0.0,Brandon Gillespie
96,Kaylee Greenlee,15.0,PER,0.9999791979789734,0.0,Kaylee Greenlee
97,Kaylee Greenlee,15.0,PER,0.9999791979789734,0.0,Kaylee Greenlee
98,Virginia Kruta,14.0,PER,0.9999701976776123,0.0,Virginia Kruta
99,Henry Rodgers,13.0,PER,0.9999930262565613,0.0,Henry Rodgers
100,Jennie Taer,11.0,PER,0.9999772310256958,0.0,Jennie Taer
101,Kaylee Greenlee,15.0,PER,0.9999791979789734,0.0,Kaylee Greenlee
102,Kaylee Greenlee,15.0,PER,0.9999791979789734,0.0,Kaylee Greenlee
103,Kaylee Greenlee,15.0,PER,0.9999791979789734,0.0,Kaylee Greenlee
104,Brianna Lyman,13.0,PER,0.9999896883964539,0.0,Brianna Lyman
105,Henry Rodgers,13.0,PER,0.9999930262565613,0.0,Henry Rodgers
106,Nicole Silverio,15.0,PER,0.9999780058860779,0.0,Nicole Silverio
107,Ronna McDaniel,14.0,PER,0.9999765753746033,0.0,Ronna McDaniel
108,Anders Hagstrom,15.0,PER,0.999979555606842,0.0,Anders Hagstrom
109,Kaylee Greenlee,15.0,PER,0.9999791979789734,0.0,Kaylee Greenlee
110,Brandon Gillespie,17.0,PER,0.9999925494194031,0.0,Brandon Gillespie
111,Henry Rodgers,13.0,PER,0.9999930262565613,0.0,Henry Rodgers
112,Brandon Gillespie,17.0,PER,0.9999925494194031,0.0,Brandon Gillespie
113,Nicole Silverio,15.0,PER,0.9999780058860779,0.0,Nicole Silverio
114,Olivia Ingrassia,16.0,PER,0.9998326301574707,0.0,Olivia Ingrassia
115,Bradley Stein,13.0,PER,0.9999960064888,0.0,Bradley Stein
116,Nicole Silverio,15.0,PER,0.9999780058860779,0.0,Nicole Silverio
117,Daniel O'Keefe,14.0,PER,0.9999582171440125,0.0,Daniel O'Keefe
118,Kaylee Greenlee,15.0,PER,0.9999791979789734,0.0,Kaylee Greenlee
119,Brianna Lyman,13.0,PER,0.9999896883964539,0.0,Brianna Lyman
120,David Krayden,13.0,PER,0.9999852180480957,0.0,David Krayden
121,Alexander Pease,15.0,PER,0.9999961853027344,0.0,Alexander Pease
122,Kaylee Greenlee,15.0,PER,0.9999791979789734,0.0,Kaylee Greenlee
123,Brianna Lyman,13.0,PER,0.9999896883964539,0.0,Brianna Lyman
124,Thomas Catenacci,16.0,PER,0.999991774559021,0.0,Thomas Catenacci
125,Samantha Renck,14.0,PER,0.9999895095825195,0.0,Samantha Renck
127,Kaylee Greenlee,15.0,PER,0.9999791979789734,0.0,Kaylee Greenlee
128,Shelby Talcott,14.0,PER,0.9999858736991882,0.0,Shelby Talcott
129,Virginia Kruta,14.0,PER,0.9999701976776123,0.0,Virginia Kruta
130,Nicole Silverio,15.0,PER,0.9999780058860779,0.0,Nicole Silverio
131,Harry Wilmerding,16.0,PER,0.9999909400939941,0.0,Harry Wilmerding
132,Autumn Klein,12.0,PER,0.9997813701629639,0.0,Autumn Klein
133,Christian Datoc,15.0,PER,0.9999811053276062,0.0,Christian Datoc
134,Brianna Lyman,13.0,PER,0.9999896883964539,0.0,Brianna Lyman
135,Kaylee Greenlee,15.0,PER,0.9999791979789734,0.0,Kaylee Greenlee
136,Virginia Kruta,14.0,PER,0.9999701976776123,0.0,Virginia Kruta
137,Jennie Taer,11.0,PER,0.9999772310256958,0.0,Jennie Taer
138,Kaylee Greenlee,15.0,PER,0.9999791979789734,0.0,Kaylee Greenlee
139,Noah Pincus,11.0,PER,0.999987781047821,0.0,Noah Pincus
140,Sebastian Hughes,16.0,PER,0.999993085861206,0.0,Sebastian Hughes
141,Jordan Lancaster,16.0,PER,0.997003436088562,0.0,Jordan Lancaster
142,Henry Rodgers,13.0,PER,0.9999930262565613,0.0,Henry Rodgers
143,Brianna Lyman,13.0,PER,0.9999896883964539,0.0,Brianna Lyman
144,Thomas Catenacci,16.0,PER,0.999991774559021,0.0,Thomas Catenacci
145,Kaylee Greenlee,15.0,PER,0.9999791979789734,0.0,Kaylee Greenlee
146,Kaylee Greenlee,15.0,PER,0.9999791979789734,0.0,Kaylee Greenlee
147,Jordan Lancaster,16.0,PER,0.997003436088562,0.0,Jordan Lancaster
148,Henry Rodgers,13.0,PER,0.9999930262565613,0.0,Henry Rodgers
149,Brianna Lyman,13.0,PER,0.9999896883964539,0.0,Brianna Lyman
150,Laurel Duggan,13.0,PER,0.9999840259552002,0.0,Laurel Duggan
151,Brianna Lyman,13.0,PER,0.9999896883964539,0.0,Brianna Lyman
152,Sebastian Hughes,16.0,PER,0.999993085861206,0.0,Sebastian Hughes
153,Thomas Catenacci,16.0,PER,0.999991774559021,0.0,Thomas Catenacci
154,Christian Datoc,15.0,PER,0.9999811053276062,0.0,Christian Datoc
155,Phillip Nieto,13.0,PER,0.9999869465827942,0.0,Phillip Nieto
156,Kaylee Greenlee,15.0,PER,0.9999791979789734,0.0,Kaylee Greenlee
157,Kaylee Greenlee,15.0,PER,0.9999791979789734,0.0,Kaylee Greenlee
158,David Krayden,13.0,PER,0.9999852180480957,0.0,David Krayden
159,Nicole Silverio,15.0,PER,0.9999778866767883,0.0,Nicole Silverio
160,Kaylee Greenlee,15.0,PER,0.9999791979789734,0.0,Kaylee Greenlee
161,Kaylee Greenlee,15.0,PER,0.9999791979789734,0.0,Kaylee Greenlee
162,Shakhzod Yuldashbayev,21.0,PER,0.997592031955719,0.0,Shakhzod Yuldashbayev
163,David Krayden,13.0,PER,0.9999852180480957,0.0,David Krayden
164,Andrew Kerr,11.0,PER,0.9999920725822449,0.0,Andrew Kerr
165,Jennie Taer,11.0,PER,0.9999772310256958,0.0,Jennie Taer
166,Christopher Tremoglie,21.0,PER,0.9999778270721436,0.0,Christopher Tremoglie
167,Andrew Trunsky,14.0,PER,0.9999715089797974,0.0,Andrew Trunsky
168,David Krayden,13.0,PER,0.9999852180480957,0.0,David Krayden
169,Kaylee Greenlee,15.0,PER,0.9999791979789734,0.0,Kaylee Greenlee
170,Kaylee Greenlee,15.0,PER,0.9999791979789734,0.0,Kaylee Greenlee
171,Jennie Taer,11.0,PER,0.9999772310256958,0.0,Jennie Taer
172,Henry Rodgers,13.0,PER,0.999992847442627,0.0,Henry Rodgers
173,Kaylee Greenlee,15.0,PER,0.9999791979789734,0.0,Kaylee Greenlee
174,Jennie Taer,11.0,PER,0.9999772310256958,0.0,Jennie Taer
175,Brianna Lyman,13.0,PER,0.9999896883964539,0.0,Brianna Lyman
176,Bradley Devlin,14.0,PER,0.9999954700469971,0.0,Bradley Devlin
177,Christian Datoc,15.0,PER,0.9999811053276062,0.0,Christian Datoc
178,Shelby Talcott,14.0,PER,0.999985933303833,0.0,Shelby Talcott
179,Kaylee Greenlee,15.0,PER,0.9999791979789734,0.0,Kaylee Greenlee
180,David Krayden,13.0,PER,0.9999852180480957,0.0,David Krayden
181,Brianna Lyman,13.0,PER,0.9999896883964539,0.0,Brianna Lyman
182,Brianna Lyman,13.0,PER,0.9999896883964539,0.0,Brianna Lyman
183,Kaylee Greenlee,15.0,PER,0.9999791979789734,0.0,Kaylee Greenlee
184,Brandon Gillespie,17.0,PER,0.9999924898147583,0.0,Brandon Gillespie
185,Diana Glebova,13.0,PER,0.9999844431877136,0.0,Diana Glebova
186,Brianna Lyman,13.0,PER,0.9999896883964539,0.0,Brianna Lyman
187,Jennie Taer,11.0,PER,0.9999772310256958,0.0,Jennie Taer
188,Kaylee Greenlee,15.0,PER,0.9999791979789734,0.0,Kaylee Greenlee
189,Mary Rose Corkery,17.0,PER,0.9999698400497437,0.0,Mary Rose Corkery
190,Sebastian Hughes,16.0,PER,0.999993085861206,0.0,Sebastian Hughes
191,Brianna Lyman,13.0,PER,0.9999896883964539,0.0,Brianna Lyman
192,Andrew Trunsky,14.0,PER,0.9999715089797974,0.0,Andrew Trunsky
193,Jennie Taer,11.0,PER,0.9999772310256958,0.0,Jennie Taer
194,Nicole Silverio,15.0,PER,0.9999778866767883,0.0,Nicole Silverio
195,Jorge Ventura,13.0,PER,0.9999855160713196,0.0,Jorge Ventura
196,Christopher Tremoglie,21.0,PER,0.9999778270721436,0.0,Christopher Tremoglie
197,David Krayden,13.0,PER,0.9999852180480957,0.0,David Krayden
198,Diana Glebova,13.0,PER,0.9999844431877136,0.0,Diana Glebova
199,Christian Datoc,15.0,PER,0.9999811053276062,0.0,Christian Datoc
200,Christopher Tremoglie,21.0,PER,0.9999778270721436,0.0,Christopher Tremoglie
201,Kaylee Greenlee,15.0,PER,0.9999791979789734,0.0,Kaylee Greenlee
202,Kaylee Greenlee,15.0,PER,0.9999791979789734,0.0,Kaylee Greenlee
203,Kaylee Greenlee,15.0,PER,0.9999791979789734,0.0,Kaylee Greenlee
204,Elizabeth Louise,16.0,PER,0.9999743103981018,0.0,Elizabeth Louise
205,Chad Wolf,9.0,PER,0.9999960064888,0.0,Chad Wolf
206,Philip Lenczycki,16.0,PER,0.9999876022338867,0.0,Philip Lenczycki
207,Virginia Kruta,14.0,PER,0.9999702572822571,0.0,Virginia Kruta
208,David Krayden,13.0,PER,0.9999852180480957,0.0,David Krayden
209,Shelby Talcott,14.0,PER,0.999985933303833,0.0,Shelby Talcott
210,Varun Hukeri,12.0,PER,0.9999504089355469,0.0,Varun Hukeri
211,Henry Rodgers,13.0,PER,0.999992847442627,0.0,Henry Rodgers
212,Michael Ginsberg,16.0,PER,0.9999954700469971,0.0,Michael Ginsberg
213,Sebastian Hughes,16.0,PER,0.999993085861206,0.0,Sebastian Hughes
214,Kaylee Greenlee,15.0,PER,0.9999791979789734,0.0,Kaylee Greenlee
215,Ailan Evans,11.0,PER,0.9999793171882629,0.0,Ailan Evans
216,David Krayden,13.0,PER,0.9999852180480957,0.0,David Krayden
217,Shelby Talcott,14.0,PER,0.999985933303833,0.0,Shelby Talcott
218,Henry Rodgers,13.0,PER,0.999992847442627,0.0,Henry Rodgers
218,Shakhzod Yuldoshboev,20.0,PER,0.9995293617248535,0.0,Shakhzod Yuldoshboev
219,Kaylee Greenlee,15.0,PER,0.9999791979789734,0.0,Kaylee Greenlee
220,Elizabeth Louise,16.0,PER,0.9999743103981018,0.0,Elizabeth Louise
221,Kaylee Greenlee,15.0,PER,0.9999791979789734,0.0,Kaylee Greenlee
222,Brianna Lyman,13.0,PER,0.9999896883964539,0.0,Brianna Lyman
223,Jennie Taer,11.0,PER,0.9999772310256958,0.0,Jennie Taer
224,Thomas Catenacci,16.0,PER,0.999991774559021,0.0,Thomas Catenacci
225,Sebastian Hughes,16.0,PER,0.999993085861206,0.0,Sebastian Hughes
226,Henry Rodgers,13.0,PER,0.999992847442627,0.0,Henry Rodgers
227,Dylan Housman,13.0,PER,0.999993622303009,0.0,Dylan Housman
228,Nicole Silverio,15.0,PER,0.9999778866767883,0.0,Nicole Silverio
229,Abbi Clifton,12.0,PER,0.9999702572822571,0.0,Abbi Clifton
230,Shakhzod Yuldashbayev,21.0,PER,0.997592031955719,0.0,Shakhzod Yuldashbayev
231,Kaylee Greenlee,15.0,PER,0.9999791979789734,0.0,Kaylee Greenlee
232,Kaylee Greenlee,15.0,PER,0.9999791979789734,0.0,Kaylee Greenlee
233,Jorge Ventura,13.0,PER,0.9999855160713196,0.0,Jorge Ventura
234,Jennie Taer,11.0,PER,0.9999772310256958,0.0,Jennie Taer
235,Thomas Catenacci,16.0,PER,0.999991774559021,0.0,Thomas Catenacci
236,Brianna Lyman,13.0,PER,0.9999896883964539,0.0,Brianna Lyman
237,Dylan Housman,13.0,PER,0.999993622303009,0.0,Dylan Housman
238,Nicole Silverio,15.0,PER,0.9999778866767883,0.0,Nicole Silverio
239,Samantha Renck,14.0,PER,0.9999895691871643,0.0,Samantha Renck
240,Kaylee Greenlee,15.0,PER,0.9999791979789734,0.0,Kaylee Greenlee
241,Michael Ginsberg,16.0,PER,0.9999954700469971,0.0,Michael Ginsberg
242,Jennie Taer,11.0,PER,0.9999772310256958,0.0,Jennie Taer
243,Brianna Lyman,13.0,PER,0.9999896883964539,0.0,Brianna Lyman
244,Kaylee Greenlee,15.0,PER,0.9999791979789734,0.0,Kaylee Greenlee
245,Henry Rodgers,13.0,PER,0.999992847442627,0.0,Henry Rodgers
246,Kaylee Greenlee,15.0,PER,0.9999791979789734,0.0,Kaylee Greenlee
247,Mary Rooke,10.0,PER,0.9999873042106628,0.0,Mary Rooke
248,Dylan Housman,13.0,PER,0.999993622303009,0.0,Dylan Housman
249,Thomas Catenacci,16.0,PER,0.999991774559021,0.0,Thomas Catenacci
250,Andrew Trunsky,14.0,PER,0.9999715089797974,0.0,Andrew Trunsky
251,Dylan Housman,13.0,PER,0.999993622303009,0.0,Dylan Housman
252,Kaylee Greenlee,15.0,PER,0.9999791979789734,0.0,Kaylee Greenlee
253,Jennie Taer,11.0,PER,0.9999772310256958,0.0,Jennie Taer
254,Kaylee Greenlee,15.0,PER,0.9999791979789734,0.0,Kaylee Greenlee
255,Kaylee Greenlee,15.0,PER,0.9999791979789734,0.0,Kaylee Greenlee
256,Anders Hagstrom,15.0,PER,0.999979555606842,0.0,Anders Hagstrom
257,Kaylee Greenlee,15.0,PER,0.9999791979789734,0.0,Kaylee Greenlee
258,Jennie Taer,11.0,PER,0.9999772310256958,0.0,Jennie Taer
259,Jennie Taer,11.0,PER,0.9999772310256958,0.0,Jennie Taer
260,Kaylee Greenlee,15.0,PER,0.9999791979789734,0.0,Kaylee Greenlee
261,Kaylee Greenlee,15.0,PER,0.9999791979789734,0.0,Kaylee Greenlee
262,Brianna Lyman,13.0,PER,0.9999896883964539,0.0,Brianna Lyman
263,Anders Hagstrom,15.0,PER,0.999979555606842,0.0,Anders Hagstrom
264,Rep. Chip Roy,13.0,PER,0.8815517425537109,3.0,. Chip Roy
265,Kaylee Greenlee,15.0,PER,0.9999791979789734,0.0,Kaylee Greenlee
266,Brandon Gillespie,17.0,PER,0.9999924898147583,0.0,Brandon Gillespie
267,Kaylee Greenlee,15.0,PER,0.9999791979789734,0.0,Kaylee Greenlee
268,Kaylee Greenlee,15.0,PER,0.9999791979789734,0.0,Kaylee Greenlee
269,Kaylee Greenlee,15.0,PER,0.9999791979789734,0.0,Kaylee Greenlee
270,Jennie Taer,11.0,PER,0.9999772310256958,0.0,Jennie Taer
271,Jennie Taer,11.0,PER,0.9999772310256958,0.0,Jennie Taer
272,Kaylee Greenlee,15.0,PER,0.9999791979789734,0.0,Kaylee Greenlee
273,Anders Hagstrom,15.0,PER,0.999979555606842,0.0,Anders Hagstrom
274,Anders Hagstrom,15.0,PER,0.999979555606842,0.0,Anders Hagstrom
275,Sebastian Hughes,16.0,PER,0.999993085861206,0.0,Sebastian Hughes
276,Kaylee Greenlee,15.0,PER,0.9999791979789734,0.0,Kaylee Greenlee
277,Kendall Tietz,13.0,PER,0.9999741911888123,0.0,Kendall Tietz
278,Nicole Silverio,15.0,PER,0.9999778866767883,0.0,Nicole Silverio
279,Kaylee Greenlee,15.0,PER,0.9999791979789734,0.0,Kaylee Greenlee
280,Henry Rodgers,13.0,PER,0.999992847442627,0.0,Henry Rodgers
281,Kaylee Greenlee,15.0,PER,0.9999791979789734,0.0,Kaylee Greenlee
282,Jennie Taer,11.0,PER,0.9999772310256958,0.0,Jennie Taer
283,Jennie Taer,11.0,PER,0.9999772310256958,0.0,Jennie Taer
284,Kaylee Greenlee,15.0,PER,0.9999791979789734,0.0,Kaylee Greenlee
285,Harry Wilmerding,16.0,PER,0.9999909400939941,0.0,Harry Wilmerding
286,Jorge Ventura,13.0,PER,0.9999855160713196,0.0,Jorge Ventura
287,Matthew Brooks,14.0,PER,0.9999913573265076,0.0,Matthew Brooks
288,Nicole Silverio,15.0,PER,0.9999778866767883,0.0,Nicole Silverio
289,Andrew Trunsky,14.0,PER,0.9999715089797974,0.0,Andrew Trunsky
290,Bradley Devlin,14.0,PER,0.9999954700469971,0.0,Bradley Devlin
291,Kaylee Greenlee,15.0,PER,0.9999791979789734,0.0,Kaylee Greenlee
292,Virginia Kruta,14.0,PER,0.9999702572822571,0.0,Virginia Kruta
293,Jennie Taer,11.0,PER,0.9999772310256958,0.0,Jennie Taer
294,Sebastian Hughes,16.0,PER,0.999993085861206,0.0,Sebastian Hughes
295,Kendall Tietz,13.0,PER,0.9999741911888123,0.0,Kendall Tietz
296,Diana Glebova,13.0,PER,0.9999844431877136,0.0,Diana Glebova
297,Brianna Lyman,13.0,PER,0.9999896883964539,0.0,Brianna Lyman
298,Brandon Gillespie,17.0,PER,0.9999924898147583,0.0,Brandon Gillespie
299,Jorge Ventura,13.0,PER,0.9999855160713196,0.0,Jorge Ventura
300,Brianna Lyman,13.0,PER,0.9999896883964539,0.0,Brianna Lyman
301,Kaylee Greenlee,15.0,PER,0.9999791979789734,0.0,Kaylee Greenlee
302,Kaylee Greenlee,15.0,PER,0.9999791979789734,0.0,Kaylee Greenlee
303,David Krayden,13.0,PER,0.9999852180480957,0.0,David Krayden
304,Marlo Safi,10.0,PER,0.9999894499778748,0.0,Marlo Safi
305,Brianna Lyman,13.0,PER,0.9999896883964539,0.0,Brianna Lyman
306,Kaylee Greenlee,15.0,PER,0.9999791979789734,0.0,Kaylee Greenlee
307,Brianna Lyman,13.0,PER,0.9999896883964539,0.0,Brianna Lyman
308,Jennie Taer,11.0,PER,0.9999772310256958,0.0,Jennie Taer
309,Kaylee Greenlee,15.0,PER,0.9999791979789734,0.0,Kaylee Greenlee
310,Virginia Kruta,14.0,PER,0.9999702572822571,0.0,Virginia Kruta
311,Kaylee Greenlee,15.0,PER,0.9999791979789734,0.0,Kaylee Greenlee
312,Michael Ginsberg,16.0,PER,0.9999954700469971,0.0,Michael Ginsberg
313,Jennie Taer,11.0,PER,0.9999772310256958,0.0,Jennie Taer
314,Marlo Safi,10.0,PER,0.9999894499778748,0.0,Marlo Safi
315,Brianna Lyman,13.0,PER,0.9999896883964539,0.0,Brianna Lyman
316,David Krayden,13.0,PER,0.9999852180480957,0.0,David Krayden
317,Matthew Brooks,14.0,PER,0.9999913573265076,0.0,Matthew Brooks
318,Shakhzod Yuldashbayev,21.0,PER,0.997592031955719,0.0,Shakhzod Yuldashbayev
319,Jennie Taer,11.0,PER,0.9999772310256958,0.0,Jennie Taer
320,Kaylee Greenlee,15.0,PER,0.9999791979789734,0.0,Kaylee Greenlee
321,Kaylee Greenlee,15.0,PER,0.9999791979789734,0.0,Kaylee Greenlee
322,Shelby Talcott,14.0,PER,0.999985933303833,0.0,Shelby Talcott
323,Kaylee Greenlee,15.0,PER,0.9999791979789734,0.0,Kaylee Greenlee
324,Kaylee Greenlee,15.0,PER,0.9999791979789734,0.0,Kaylee Greenlee
325,Kaylee Greenlee,15.0,PER,0.9999791979789734,0.0,Kaylee Greenlee
326,Jennie Taer,11.0,PER,0.9999772310256958,0.0,Jennie Taer
327,Kaylee Greenlee,15.0,PER,0.9999791979789734,0.0,Kaylee Greenlee
328,Brianna Lyman,13.0,PER,0.9999896883964539,0.0,Brianna Lyman
329,Kaylee Greenlee,15.0,PER,0.9999791979789734,0.0,Kaylee Greenlee
330,Kyle Reynolds,13.0,PER,0.9999935030937195,0.0,Kyle Reynolds
331,Michael Ginsberg,16.0,PER,0.9999954700469971,0.0,Michael Ginsberg
332,Brianna Lyman,13.0,PER,0.9999896883964539,0.0,Brianna Lyman
333,Michael Ginsberg,16.0,PER,0.9999954700469971,0.0,Michael Ginsberg
334,Jennie Taer,11.0,PER,0.9999772310256958,0.0,Jennie Taer
335,Henry Rodgers,13.0,PER,0.999992847442627,0.0,Henry Rodgers
336,Henry Rodgers,13.0,PER,0.999992847442627,0.0,Henry Rodgers
337,Kaylee Greenlee,15.0,PER,0.9999791979789734,0.0,Kaylee Greenlee
338,Kaylee Greenlee,15.0,PER,0.9999791979789734,0.0,Kaylee Greenlee
339,Andrew Kerr,11.0,PER,0.9999920725822449,0.0,Andrew Kerr
340,Kaylee Greenlee,15.0,PER,0.9999791979789734,0.0,Kaylee Greenlee
341,Virginia Kruta,14.0,PER,0.9999702572822571,0.0,Virginia Kruta
342,Elizabeth Louise,16.0,PER,0.9999743103981018,0.0,Elizabeth Louise
343,Kaylee Greenlee,15.0,PER,0.9999791979789734,0.0,Kaylee Greenlee
344,Brandon Gillespie,17.0,PER,0.9999924898147583,0.0,Brandon Gillespie
345,Kaylee Greenlee,15.0,PER,0.9999791979789734,0.0,Kaylee Greenlee
346,Juan Mendoza Diaz,17.0,PER,0.9999799728393555,0.0,Juan Mendoza Diaz
347,Cameron Kerkes,14.0,PER,0.9999911785125732,0.0,Cameron Kerkes
348,Brianna Lyman,13.0,PER,0.9999896883964539,0.0,Brianna Lyman
349,Henry Rodgers,13.0,PER,0.999992847442627,0.0,Henry Rodgers
350,Brianna Lyman,13.0,PER,0.9999896883964539,0.0,Brianna Lyman
351,Virginia Kruta,14.0,PER,0.9999702572822571,0.0,Virginia Kruta
352,Henry Rodgers,13.0,PER,0.999992847442627,0.0,Henry Rodgers
353,Kaylee Greenlee,15.0,PER,0.9999791979789734,0.0,Kaylee Greenlee
354,Shakhzod Yuldashbayev,21.0,PER,0.997592031955719,0.0,Shakhzod Yuldashbayev
355,Nicole Silverio,15.0,PER,0.9999778866767883,0.0,Nicole Silverio
356,Kaylee Greenlee,15.0,PER,0.9999791979789734,0.0,Kaylee Greenlee
357,Kaylee Greenlee,15.0,PER,0.9999791979789734,0.0,Kaylee Greenlee
358,Alex Asgari,11.0,PER,0.9999887347221375,0.0,Alex Asgari
359,Dylan Housman,13.0,PER,0.999993622303009,0.0,Dylan Housman
360,Shelby Talcott,14.0,PER,0.999985933303833,0.0,Shelby Talcott
361,David Krayden,13.0,PER,0.9999852180480957,0.0,David Krayden
362,Jordan Lancaster,16.0,PER,0.9970276355743408,0.0,Jordan Lancaster
363,Brianna Lyman,13.0,PER,0.9999896883964539,0.0,Brianna Lyman
