id,topic_label,end,entity_group,ner_score,start,word,linked_entity,linked_entity_language,nel_score,wikidata_id
26,[START] border [END],,,,,,Border,en,-0.25808170437812805,Q133346
26,[START] migrants [END],,,,,,Immigration,en,-0.2622116506099701,Q131288
27,[START] border [END],,,,,,Border,en,-0.25808185338974,Q133346
27,[START] migrants [END],,,,,,Immigration,en,-0.2622116208076477,Q131288
27,[START] cbp [END],,,,,,Cbp,fa,-1.2725664377212524,Q406734
27,[START] number [END],,,,,,Number,en,-0.17110709846019745,Q11563
28,[START] rio [END],3.0,LOC,0.9104801416397096,0.0,rio,Rio,ja,-0.4809197187423706,Q224557
28,[START] del [END],,,,,,Del,pl,-0.8559547066688538,Q1339493
28,[START] del rio [END],,,,,,"Del Rio, California",en,-0.6538686156272888,Q2391559
28,[START] migrants [END],,,,,,Immigration,en,-0.2622113823890686,Q131288
29,[START] title [END],,,,,,Title (property),en,-0.22259199619293213,Q13629195
29,[START] title 42 [END],,,,,,Title 42,en,-0.18766310811042786,Q7810086
29,[START] 42 [END],,,,,,42,gl,-0.1256789267063141,Q23694
29,[START] border [END],,,,,,Border,en,-0.25810328125953674,Q133346
30,[START] children [END],,,,,,Child,en,-0.3466479778289795,Q7569
30,[START] border [END],,,,,,Border,en,-0.25810298323631287,Q133346
30,[START] unaccompanied [END],,,,,,Unaccompanied minor,en,-0.32512879371643066,Q370325
30,[START] hhs [END],,,,,,Haplogroup H (mtDNA),en,-0.7743770480155945,Q1584156
31,[START] border [END],,,,,,Border,en,-0.25808185338974,Q133346
31,[START] said [END],,,,,,Said (Schriftsteller),de,-0.4283659756183624,Q1773183
31,[START] biden [END],,,,,,Biden,nl,-0.44699200987815857,Q6279
31,[START] president [END],,,,,,President (corporate title),en,-0.24044454097747803,Q1255921
32,[START] harris [END],6.0,PER,0.9981199502944946,0.0,harris,Haris,sl,-0.8098675012588501,Q5657748
32,[START] border [END],,,,,,Border,en,-0.25808185338974,Q133346
32,[START] president [END],,,,,,President (corporate title),en,-0.24044445157051086,Q1255921
32,[START] vice [END],,,,,,Vice,sl,-0.6208505034446716,Q566
33,[START] agents [END],,,,,,Agent (economics),en,-0.24088925123214722,Q1415187
33,[START] patrol [END],,,,,,Patrol,pl,-0.3624799847602844,Q2058221
33,[START] border patrol [END],,,,,,Border guard,en,-0.2014978677034378,Q138775
33,[START] border [END],,,,,,Border,en,-0.2581031322479248,Q133346
34,[START] afghanistan [END],11.0,LOC,0.9791803359985352,0.0,afghanistan,Afganistan,pl,-0.659895658493042,Q889
34,[START] afghans [END],,,,,,List of Afghan detainees at Guantanamo Bay,en,-0.4642387926578522,Q4689122
34,[START] afghan [END],6.0,MISC,0.8626899123191833,2.0,ghan,Język afgański,pl,-0.6272651553153992,Q58680
34,[START] taliban [END],,,,,,Talibán,es,-0.6502552628517151,Q42418
35,[START] border [END],,,,,,Border,en,-0.2580815851688385,Q133346
35,[START] said [END],,,,,,Said (Schriftsteller),de,-0.42836567759513855,Q1773183
35,[START] biden [END],,,,,,Biden,nl,-0.4469926357269287,Q6279
35,[START] president [END],,,,,,President (corporate title),en,-0.24044466018676758,Q1255921
36,[START] title [END],,,,,,Title (property),en,-0.22259238362312317,Q13629195
36,[START] title 42 [END],,,,,,Title 42,en,-0.18766286969184875,Q7810086
36,[START] 42 [END],,,,,,42,gl,-0.125679150223732,Q23694
36,[START] border [END],,,,,,Border,en,-0.2580816447734833,Q133346
37,[START] harris [END],6.0,PER,0.9981199502944946,0.0,harris,Haris,sl,-0.8098675012588501,Q5657748
37,[START] border [END],,,,,,Border,en,-0.25808185338974,Q133346
37,[START] president [END],,,,,,President (corporate title),en,-0.24044445157051086,Q1255921
37,[START] vice [END],,,,,,Vice,sl,-0.6208505034446716,Q566
39,[START] border [END],,,,,,Border,en,-0.2580816447734833,Q133346
39,[START] said [END],,,,,,Said (Schriftsteller),de,-0.428366094827652,Q1773183
39,[START] biden [END],,,,,,Biden,nl,-0.44699230790138245,Q6279
39,[START] president [END],,,,,,President (corporate title),en,-0.24044445157051086,Q1255921
40,[START] border [END],,,,,,Border,en,-0.25808170437812805,Q133346
40,[START] agents [END],,,,,,Agent (economics),en,-0.24088925123214722,Q1415187
40,[START] migrants [END],,,,,,Immigration,en,-0.2622116208076477,Q131288
40,[START] patrol [END],,,,,,Patrol,pl,-0.3624799847602844,Q2058221
41,[START] border [END],,,,,,Border,en,-0.2580815851688385,Q133346
41,[START] said [END],,,,,,Said (Schriftsteller),de,-0.42836567759513855,Q1773183
41,[START] biden [END],,,,,,Biden,nl,-0.4469926357269287,Q6279
41,[START] president [END],,,,,,President (corporate title),en,-0.24044466018676758,Q1255921
42,[START] title [END],,,,,,Title (property),en,-0.22259238362312317,Q13629195
42,[START] title 42 [END],,,,,,Title 42,en,-0.18766286969184875,Q7810086
42,[START] 42 [END],,,,,,42,gl,-0.125679150223732,Q23694
42,[START] border [END],,,,,,Border,en,-0.2580816447734833,Q133346
43,[START] border [END],,,,,,Border,en,-0.25808185338974,Q133346
43,[START] said [END],,,,,,Said (Schriftsteller),de,-0.428366094827652,Q1773183
43,[START] biden [END],,,,,,Biden,nl,-0.44699254631996155,Q6279
43,[START] president [END],,,,,,President (corporate title),en,-0.24044442176818848,Q1255921
44,[START] border [END],,,,,,Border,en,-0.2580816447734833,Q133346
44,[START] migrants [END],,,,,,Immigration,en,-0.2622116208076477,Q131288
44,[START] cbp [END],,,,,,Cbp,fa,-1.2724921703338623,Q406734
44,[START] number [END],,,,,,Number,en,-0.17106178402900696,Q11563
45,[START] children [END],,,,,,Child,en,-0.3466480076313019,Q7569
45,[START] border [END],,,,,,Border,en,-0.25810298323631287,Q133346
45,[START] unaccompanied [END],,,,,,Unaccompanied minor,en,-0.3251290023326874,Q370325
45,[START] hhs [END],,,,,,Haplogroup H (mtDNA),en,-0.774166464805603,Q1584156
46,[START] abbott [END],6.0,ORG,0.9161779284477234,0.0,abbott,Abbott,et,-0.5297333002090454,Q2699646
46,[START] texas [END],5.0,LOC,0.999791145324707,0.0,texas,Texas,es,-0.9797600507736206,Q1439
46,[START] border [END],,,,,,Border,en,-0.2580816447734833,Q133346
46,[START] migrants [END],,,,,,Immigration,en,-0.2622116208076477,Q131288
47,[START] border [END],,,,,,Border,en,-0.25808185338974,Q133346
47,[START] said [END],,,,,,Said (Schriftsteller),de,-0.4283659756183624,Q1773183
47,[START] biden [END],,,,,,Biden,nl,-0.44699200987815857,Q6279
47,[START] president [END],,,,,,President (corporate title),en,-0.24044454097747803,Q1255921
48,[START] border [END],,,,,,Border,en,-0.25808185338974,Q133346
48,[START] said [END],,,,,,Said (Schriftsteller),de,-0.428366094827652,Q1773183
48,[START] biden [END],,,,,,Biden,nl,-0.44699254631996155,Q6279
48,[START] president [END],,,,,,President (corporate title),en,-0.24044442176818848,Q1255921
49,[START] border [END],,,,,,Border,en,-0.2580816447734833,Q133346
49,[START] said [END],,,,,,Said (Schriftsteller),de,-0.428366094827652,Q1773183
49,[START] biden [END],,,,,,Biden,nl,-0.44699230790138245,Q6279
49,[START] president [END],,,,,,President (corporate title),en,-0.24044445157051086,Q1255921
50,[START] border [END],,,,,,Border,en,-0.25808170437812805,Q133346
50,[START] said [END],,,,,,Said (Schriftsteller),de,-0.4283655285835266,Q1773183
50,[START] biden [END],,,,,,Biden,nl,-0.44699230790138245,Q6279
50,[START] president [END],,,,,,President (corporate title),en,-0.24052786827087402,Q1255921
51,[START] afghanistan [END],11.0,LOC,0.9791803359985352,0.0,afghanistan,Afganistan,pl,-0.6598953604698181,Q889
51,[START] afghans [END],,,,,,List of Afghan detainees at Guantanamo Bay,en,-0.46423888206481934,Q4689122
51,[START] afghan [END],6.0,MISC,0.8626899123191833,2.0,ghan,Język afgański,pl,-0.6272649168968201,Q58680
51,[START] taliban [END],,,,,,Talibán,es,-0.6503424048423767,Q42418
52,[START] border [END],,,,,,Border,en,-0.25808185338974,Q133346
52,[START] said [END],,,,,,Said (Schriftsteller),de,-0.4283659756183624,Q1773183
52,[START] biden [END],,,,,,Biden,nl,-0.44699200987815857,Q6279
52,[START] president [END],,,,,,President (corporate title),en,-0.24044454097747803,Q1255921
53,[START] border [END],,,,,,Border,en,-0.25808185338974,Q133346
53,[START] said [END],,,,,,Said (Schriftsteller),de,-0.428366094827652,Q1773183
53,[START] biden [END],,,,,,Biden,nl,-0.44699254631996155,Q6279
53,[START] president [END],,,,,,President (corporate title),en,-0.24044442176818848,Q1255921
54,[START] border [END],,,,,,Border,en,-0.2580816447734833,Q133346
54,[START] said [END],,,,,,Said (Schriftsteller),de,-0.428366094827652,Q1773183
54,[START] biden [END],,,,,,Biden,nl,-0.44699230790138245,Q6279
54,[START] president [END],,,,,,President (corporate title),en,-0.24044445157051086,Q1255921
55,[START] border [END],,,,,,Border,en,-0.25808170437812805,Q133346
55,[START] said [END],,,,,,Said (Schriftsteller),de,-0.4283655285835266,Q1773183
55,[START] biden [END],,,,,,Biden,nl,-0.44699230790138245,Q6279
55,[START] president [END],,,,,,President (corporate title),en,-0.24044466018676758,Q1255921
56,[START] abbott [END],6.0,ORG,0.9161779284477234,0.0,abbott,Abbott,et,-0.5297333002090454,Q2699646
56,[START] texas [END],5.0,LOC,0.999791145324707,0.0,texas,Texas,es,-0.9797600507736206,Q1439
56,[START] border [END],,,,,,Border,en,-0.2580816447734833,Q133346
56,[START] migrants [END],,,,,,Immigration,en,-0.2622116208076477,Q131288
57,[START] migrants [END],,,,,,Immigration,en,-0.26220637559890747,Q131288
57,[START] antonio [END],7.0,PER,0.9986450672149658,0.0,antonio,Antonio,eo,-0.4234989583492279,Q7141520
57,[START] san antonio [END],11.0,LOC,0.9999743103981018,0.0,san antonio,Antonio abate,it,-0.24675148725509644,Q170547
57,[START] truck [END],,,,,,Truck,en,-0.12009222060441971,Q43193
58,[START] djokovic [END],8.0,PER,0.9996089935302734,0.0,djokovic,Djokovic,en,-0.6598216891288757,Q5812
58,[START] australian [END],7.0,MISC,0.9970542192459106,0.0,austral,Australian literature,en,-0.4977218508720398,Q781919
58,[START] australia [END],9.0,LOC,0.9999931454658508,0.0,australia,Australia,pl,-0.31600072979927063,Q408
58,[START] tennis [END],,,,,,Tennis,en,-0.3613457679748535,Q847
59,[START] border [END],,,,,,Border,en,-0.2580816447734833,Q133346
59,[START] said [END],,,,,,Said (Schriftsteller),de,-0.428366094827652,Q1773183
59,[START] biden [END],,,,,,Biden,nl,-0.44699230790138245,Q6279
59,[START] president [END],,,,,,President (corporate title),en,-0.24044445157051086,Q1255921
60,[START] border [END],,,,,,Border,en,-0.25808170437812805,Q133346
60,[START] said [END],,,,,,Said (Schriftsteller),de,-0.4283655285835266,Q1773183
60,[START] biden [END],,,,,,Biden,nl,-0.44699230790138245,Q6279
60,[START] president [END],,,,,,President (corporate title),en,-0.24044466018676758,Q1255921
61,[START] ice [END],,,,,,Ice,en,-0.24392639100551605,Q23392
61,[START] aliens [END],,,,,,Alien (créature),fr,-0.3535650968551636,Q209758
61,[START] enforcement [END],,,,,,Enforcement,en,-0.21299946308135986,Q4202277
61,[START] illegal [END],,,,,,Crime,en,-0.6288655400276184,Q83267
62,[START] border [END],,,,,,Border,en,-0.25808185338974,Q133346
62,[START] said [END],,,,,,Said (Schriftsteller),de,-0.4283659756183624,Q1773183
62,[START] biden [END],,,,,,Biden,nl,-0.44699200987815857,Q6279
62,[START] president [END],,,,,,President (corporate title),en,-0.24044454097747803,Q1255921
63,[START] border [END],,,,,,Border,en,-0.25808185338974,Q133346
63,[START] migrants [END],,,,,,Immigration,en,-0.2622116208076477,Q131288
63,[START] cbp [END],,,,,,Cbp,fa,-1.2725664377212524,Q406734
63,[START] number [END],,,,,,Number,en,-0.17110709846019745,Q11563
64,[START] border [END],,,,,,Border,en,-0.2580816447734833,Q133346
64,[START] said [END],,,,,,Said (Schriftsteller),de,-0.428366094827652,Q1773183
64,[START] biden [END],,,,,,Biden,nl,-0.44699230790138245,Q6279
64,[START] president [END],,,,,,President (corporate title),en,-0.24044445157051086,Q1255921
65,[START] border [END],,,,,,Border,en,-0.25808170437812805,Q133346
65,[START] said [END],,,,,,Said (Schriftsteller),de,-0.4283655285835266,Q1773183
65,[START] biden [END],,,,,,Biden,nl,-0.44699230790138245,Q6279
65,[START] president [END],,,,,,President (corporate title),en,-0.24044466018676758,Q1255921
66,[START] border [END],,,,,,Border,en,-0.2580815851688385,Q133346
66,[START] said [END],,,,,,Said (Schriftsteller),de,-0.42836567759513855,Q1773183
66,[START] biden [END],,,,,,Biden,nl,-0.4469926357269287,Q6279
66,[START] president [END],,,,,,President (corporate title),en,-0.24044466018676758,Q1255921
67,[START] border [END],,,,,,Border,en,-0.25808185338974,Q133346
67,[START] said [END],,,,,,Said (Schriftsteller),de,-0.4283659756183624,Q1773183
67,[START] biden [END],,,,,,Biden,nl,-0.44699200987815857,Q6279
67,[START] president [END],,,,,,President (corporate title),en,-0.24044454097747803,Q1255921
68,[START] border [END],,,,,,Border,en,-0.25808185338974,Q133346
68,[START] said [END],,,,,,Said (Schriftsteller),de,-0.428366094827652,Q1773183
68,[START] biden [END],,,,,,Biden,nl,-0.44699254631996155,Q6279
68,[START] president [END],,,,,,President (corporate title),en,-0.24044442176818848,Q1255921
69,[START] border [END],,,,,,Border,en,-0.2580816447734833,Q133346
69,[START] said [END],,,,,,Said (Schriftsteller),de,-0.428366094827652,Q1773183
69,[START] biden [END],,,,,,Biden,nl,-0.44699230790138245,Q6279
69,[START] president [END],,,,,,President (corporate title),en,-0.24044445157051086,Q1255921
70,[START] ice [END],,,,,,Ice,en,-0.24392622709274292,Q23392
70,[START] aliens [END],,,,,,Alien (créature),fr,-0.3535650372505188,Q209758
70,[START] enforcement [END],,,,,,Enforcement,en,-0.212999626994133,Q4202277
70,[START] illegal [END],,,,,,Crime,en,-0.6288655400276184,Q83267
71,[START] border [END],,,,,,Border,en,-0.2580815851688385,Q133346
71,[START] said [END],,,,,,Said (Schriftsteller),de,-0.42836567759513855,Q1773183
71,[START] biden [END],,,,,,Biden,nl,-0.4469926357269287,Q6279
71,[START] president [END],,,,,,President (corporate title),en,-0.24044466018676758,Q1255921
72,[START] border [END],,,,,,Border,en,-0.25808185338974,Q133346
72,[START] said [END],,,,,,Said (Schriftsteller),de,-0.4283659756183624,Q1773183
72,[START] biden [END],,,,,,Biden,nl,-0.44699200987815857,Q6279
72,[START] president [END],,,,,,President (corporate title),en,-0.24044454097747803,Q1255921
73,[START] rio [END],3.0,LOC,0.9104801416397096,0.0,rio,Rio,ja,-0.48091965913772583,Q224557
73,[START] del [END],,,,,,Del,pl,-0.8559547066688538,Q1339493
73,[START] del rio [END],,,,,,"Del Rio, California",en,-0.6538686156272888,Q2391559
73,[START] migrants [END],,,,,,Immigration,en,-0.26221156120300293,Q131288
74,[START] border [END],,,,,,Border,en,-0.2580816447734833,Q133346
74,[START] said [END],,,,,,Said (Schriftsteller),de,-0.428366094827652,Q1773183
74,[START] biden [END],,,,,,Biden,nl,-0.44699230790138245,Q6279
74,[START] president [END],,,,,,President (corporate title),en,-0.24044445157051086,Q1255921
75,[START] border [END],,,,,,Border,en,-0.25808170437812805,Q133346
75,[START] said [END],,,,,,Said (Schriftsteller),de,-0.4283655285835266,Q1773183
75,[START] biden [END],,,,,,Biden,nl,-0.44699230790138245,Q6279
75,[START] president [END],,,,,,President (corporate title),en,-0.24044466018676758,Q1255921
76,[START] border [END],,,,,,Border,en,-0.2580815851688385,Q133346
76,[START] said [END],,,,,,Said (Schriftsteller),de,-0.42836567759513855,Q1773183
76,[START] biden [END],,,,,,Biden,nl,-0.4469926357269287,Q6279
76,[START] president [END],,,,,,President (corporate title),en,-0.24044466018676758,Q1255921
77,[START] border [END],,,,,,Border,en,-0.25808185338974,Q133346
77,[START] said [END],,,,,,Said (Schriftsteller),de,-0.4283659756183624,Q1773183
77,[START] biden [END],,,,,,Biden,nl,-0.44699200987815857,Q6279
77,[START] president [END],,,,,,President (corporate title),en,-0.24044454097747803,Q1255921
78,[START] border [END],,,,,,Border,en,-0.25808185338974,Q133346
78,[START] said [END],,,,,,Said (Schriftsteller),de,-0.428366094827652,Q1773183
78,[START] biden [END],,,,,,Biden,nl,-0.44699254631996155,Q6279
78,[START] president [END],,,,,,President (corporate title),en,-0.24044442176818848,Q1255921
79,[START] agents [END],,,,,,Agent (economics),en,-0.24088925123214722,Q1415187
79,[START] patrol [END],,,,,,Patrol,pl,-0.3624799847602844,Q2058221
79,[START] border patrol [END],,,,,,Border guard,en,-0.2014978677034378,Q138775
79,[START] border [END],,,,,,Border,en,-0.2581031322479248,Q133346
80,[START] asylum [END],,,,,,Right of asylum,en,-0.3725232779979706,Q11283415
80,[START] mexico [END],6.0,LOC,0.9999823570251464,0.0,mexico,Mexique,fr,-0.5521405339241028,Q96
80,[START] court [END],,,,,,Court,en,-0.4198017716407776,Q41487
80,[START] policy [END],,,,,,Policy,en,-0.25416338443756104,Q1156854
81,[START] belarus [END],7.0,LOC,0.9999707341194152,0.0,belarus,Belarusian language,en,-0.48165854811668396,Q9091
81,[START] eu [END],,,,,,.eu,ja,-1.2122554779052734,Q41107
81,[START] poland [END],6.0,LOC,0.9999296069145204,0.0,poland,Język polski,pl,-0.6368451714515686,Q809
81,[START] belarusian [END],8.0,MISC,0.8901251554489136,0.0,belarusi,Belarusian language,en,-0.4655294716358185,Q9091
82,[START] title [END],,,,,,Title (property),en,-0.22282616794109344,Q13629195
82,[START] title 42 [END],,,,,,Title 42,en,-0.18775588274002075,Q7810086
82,[START] 42 [END],,,,,,42,gl,-0.12570078670978546,Q23694
82,[START] border [END],,,,,,Border,en,-0.25810298323631287,Q133346
83,[START] afghanistan [END],11.0,LOC,0.9791803359985352,0.0,afghanistan,Afganistan,pl,-0.6598955988883972,Q889
83,[START] afghans [END],,,,,,List of Afghan detainees at Guantanamo Bay,en,-0.4642387926578522,Q4689122
83,[START] afghan [END],6.0,MISC,0.8626899123191833,2.0,ghan,Język afgański,pl,-0.6272648572921753,Q58680
83,[START] taliban [END],,,,,,Talibán,es,-0.6503422856330872,Q42418
84,[START] rio [END],3.0,LOC,0.9104801416397096,0.0,rio,Rio,ja,-0.4810912013053894,Q224557
84,[START] del [END],,,,,,Del,pl,-0.8563364148139954,Q1339493
84,[START] del rio [END],,,,,,"Del Rio, California",en,-0.6538686156272888,Q2391559
84,[START] migrants [END],,,,,,Immigration,en,-0.2622113823890686,Q131288
85,[START] border [END],,,,,,Border,en,-0.25808170437812805,Q133346
85,[START] said [END],,,,,,Said (Schriftsteller),de,-0.4283655285835266,Q1773183
85,[START] biden [END],,,,,,Biden,nl,-0.44699230790138245,Q6279
85,[START] president [END],,,,,,President (corporate title),en,-0.24044466018676758,Q1255921
86,[START] border [END],,,,,,Border,en,-0.2580815851688385,Q133346
86,[START] said [END],,,,,,Said (Schriftsteller),de,-0.42836567759513855,Q1773183
86,[START] biden [END],,,,,,Biden,nl,-0.4469926357269287,Q6279
86,[START] president [END],,,,,,President (corporate title),en,-0.24044466018676758,Q1255921
87,[START] border [END],,,,,,Border,en,-0.25808185338974,Q133346
